GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:38:43     End: 18-Oct-11   06:38:53   
  
Foreground:  44808 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 56 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174586	1.13245	0.00597841	0.00851583
0.178583	1.08795	0.00577793	0.00866122
0.182571	1.04726	0.00561087	0.00881426
0.186601	0.998212	0.00542508	0.0089657
0.190612	0.968532	0.0052636	0.0091123
0.194611	0.93986	0.00522838	0.00926426
0.198593	0.924515	0.00505964	0.0094145
0.202637	0.906238	0.00497859	0.00956911
0.206666	0.880112	0.00485566	0.00972041
0.210622	0.88097	0.00494252	0.00987469
0.214626	0.859484	0.00467846	0.0100252
0.218662	0.854157	0.00471225	0.010185
0.22265	0.854789	0.00467533	0.0103355
0.226615	0.835795	0.00457765	0.0104903
0.230661	0.832767	0.0044841	0.0106488
0.234626	0.836074	0.00455864	0.0108014
0.238613	0.821395	0.00441405	0.0109597
0.242605	0.817643	0.00438368	0.0111131
0.246665	0.835035	0.00494152	0.011248
0.250715	0.817602	0.00494232	0.0113929
0.254775	0.821474	0.00513763	0.011548
0.25878	0.811248	0.00508748	0.0117056
0.262848	0.81618	0.00517107	0.0118618
0.266902	0.819269	0.00516037	0.0120219
0.270954	0.811278	0.00530428	0.012179
0.274928	0.808223	0.00521112	0.0123356
0.278943	0.808277	0.00534513	0.0124937
0.282928	0.79893	0.00522725	0.0126531
0.287001	0.805154	0.0052915	0.0128136
0.29101	0.806529	0.00534693	0.0129757
0.295005	0.801963	0.00540824	0.0131314
0.298964	0.814866	0.00539808	0.0132926
0.302951	0.807592	0.00549771	0.0134511
0.306952	0.801916	0.00528702	0.0136128
0.310961	0.802771	0.00557274	0.0137731
0.314957	0.809273	0.00530481	0.0139336
0.319109	0.801575	0.0054022	0.0141023
0.323152	0.81502	0.00544742	0.0142645
0.327232	0.805624	0.00542983	0.0144327
0.331215	0.80193	0.00554301	0.0145914
0.335236	0.808869	0.00541469	0.0147568
0.339221	0.810603	0.00565069	0.0149174
0.343195	0.806321	0.0054467	0.0150807
0.347182	0.804334	0.00559243	0.0152427
0.351187	0.801696	0.00545295	0.0154063
0.355164	0.79961	0.00557692	0.0155689
0.359215	0.803511	0.00541292	0.0157335
0.363303	0.806522	0.00550541	0.0159014
0.367365	0.807713	0.0055264	0.0160677
0.371399	0.803933	0.005502	0.0162339
0.375417	0.801917	0.00560432	0.0163986
0.379371	0.796953	0.00554226	0.0165615
0.383384	0.802429	0.00558718	0.0167258
0.387334	0.789932	0.0056014	0.0168893
0.391298	0.805325	0.00561549	0.0170519
0.395368	0.806658	0.00550188	0.0172189
0.399451	0.804338	0.005576	0.0173875
0.403488	0.797111	0.00552566	0.0175545
0.407518	0.800746	0.00558691	0.0177213
0.411504	0.79657	0.00559971	0.0178859
0.415514	0.798492	0.00559475	0.0180518
0.419481	0.804641	0.00565428	0.0182159
0.423557	0.806019	0.00552718	0.0183838
0.427577	0.799972	0.00568664	0.0185501
0.431621	0.80165	0.00550903	0.0187187
0.435656	0.799402	0.0057389	0.0188854
0.439476	0.801565	0.00618513	0.0190471
0.443608	0.802052	0.00670808	0.0192215
0.447642	0.79107	0.00739625	0.0193905
0.451637	0.801932	0.0077871	0.0195592
0.455658	0.791891	0.00851826	0.0197265
0.459615	0.798977	0.00906838	0.0198932
0.46373	0.797941	0.00968553	0.0200652
0.467675	0.811428	0.0114605	0.0202302
0.471601	0.815441	0.0118679	0.020395
0.475845	0.803933	0.0136457	0.0205724
0.47968	0.790722	0.0175812	0.0207332
0.483454	0.796027	0.0194787	0.0208913
0.487333	0.813036	0.0359667	0.0210534
