GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 61 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174744	1.21633	0.0425386	0.00852352
0.178744	1.11486	0.0402256	0.00866904
0.182735	1.11852	0.0399243	0.00882223
0.186769	1.05171	0.0383789	0.0089738
0.190784	0.96807	0.0363401	0.00912053
0.194787	1.02685	0.0377321	0.00927262
0.198772	0.968437	0.0358111	0.00942301
0.20282	0.887347	0.0340972	0.00957776
0.206853	0.875776	0.0335541	0.00972919
0.210813	0.862986	0.0338913	0.00988361
0.21482	0.928164	0.0335962	0.0100343
0.21886	0.843129	0.0324394	0.0101942
0.222851	0.858646	0.032457	0.0103448
0.226819	0.823332	0.0314932	0.0104997
0.230869	0.875904	0.0318599	0.0106584
0.234838	0.864216	0.0320826	0.0108112
0.238828	0.87593	0.0315859	0.0109696
0.242824	0.823266	0.0305078	0.0111232
0.246887	0.837396	0.0342945	0.0112582
0.250941	0.831568	0.0345815	0.0114032
0.255005	0.804282	0.0352696	0.0115584
0.259014	0.871519	0.0365427	0.0117162
0.263086	0.740925	0.0342489	0.0118725
0.267143	0.865608	0.0367599	0.0120328
0.271198	0.825702	0.0371056	0.01219
0.275177	0.80968	0.0362243	0.0123468
0.279195	0.794788	0.0368041	0.0125049
0.283184	0.811202	0.0365543	0.0126646
0.28726	0.819662	0.0370584	0.0128252
0.291273	0.847989	0.0380571	0.0129874
0.295272	0.867552	0.0390116	0.0131432
0.299234	0.855691	0.0383555	0.0133046
0.303225	0.828422	0.0386339	0.0134633
0.307229	0.784374	0.0363375	0.0136251
0.311242	0.783056	0.0382257	0.0137855
0.315242	0.823497	0.0371584	0.0139462
0.319397	0.795666	0.0373786	0.014115
0.323444	0.807391	0.0376404	0.0142773
0.327527	0.850635	0.0387142	0.0144457
0.331514	0.802013	0.038483	0.0146046
0.335539	0.774017	0.0368128	0.0147701
0.339528	0.777401	0.0384685	0.0149308
0.343505	0.846351	0.0387294	0.0150944
0.347495	0.782254	0.0383546	0.0152565
0.351504	0.818606	0.0382481	0.0154202
0.355484	0.864	0.0401998	0.0155829
0.359539	0.790153	0.0372757	0.0157477
0.363631	0.836929	0.0389312	0.0159158
0.367697	0.793037	0.0380434	0.0160822
0.371735	0.791712	0.0379382	0.0162485
0.375756	0.715299	0.0368694	0.0164134
0.379713	0.761232	0.0376797	0.0165764
0.383731	0.81189	0.039041	0.0167409
0.387684	0.747873	0.0379089	0.0169045
0.391652	0.791899	0.0387116	0.0170673
0.395725	0.716811	0.0361205	0.0172345
0.399812	0.84075	0.0395941	0.0174033
0.403852	0.856742	0.0398199	0.0175704
0.407886	0.773369	0.0382549	0.0177373
0.411876	0.762344	0.0381304	0.017902
0.415889	0.756394	0.0379064	0.0180681
0.41986	0.798572	0.0391712	0.0182323
0.42394	0.810873	0.038565	0.0184004
0.427963	0.847746	0.0406707	0.0185668
0.432011	0.827455	0.038893	0.0187356
0.436049	0.745522	0.0386161	0.0189025
0.439873	0.850575	0.0442533	0.0190643
0.444009	0.75819	0.0454441	0.0192389
0.448046	0.756675	0.0504129	0.019408
0.452045	0.713546	0.0511979	0.0195768
0.45607	0.797516	0.0594195	0.0197443
0.46003	0.701985	0.0593529	0.0199112
0.464148	0.850662	0.0694997	0.0200833
0.468097	0.76836	0.0778831	0.0202485
0.472026	0.809305	0.0822882	0.0204134
0.476275	0.790303	0.0941989	0.020591
0.480114	0.630804	0.109779	0.0207519
0.48389	0.777361	0.133659	0.0209102
0.487773	0.77448	0.244514	0.0210725
