GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:30:13     End: 18-Oct-11   06:30:23   
  
Foreground:  44758 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 6 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174758	1.14411	0.00600099	0.00852419
0.178758	1.10622	0.00581938	0.00866972
0.18275	1.05587	0.0056254	0.00882292
0.186784	1.01238	0.00545546	0.0089745
0.190799	0.979283	0.00528403	0.00912124
0.194802	0.951133	0.00525219	0.00927335
0.198788	0.925823	0.00505513	0.00942374
0.202836	0.908139	0.00497675	0.00957851
0.206869	0.893131	0.00488337	0.00972995
0.210829	0.871622	0.00490855	0.00988438
0.214837	0.867749	0.00469399	0.0100351
0.218877	0.860317	0.00472136	0.010195
0.222868	0.844781	0.00463989	0.0103456
0.226837	0.840851	0.00458463	0.0105006
0.230887	0.833846	0.00448049	0.0106593
0.234857	0.830521	0.00453556	0.010812
0.238847	0.818487	0.00439832	0.0109704
0.242843	0.826965	0.004402	0.011124
0.246907	0.824152	0.00490133	0.0112591
0.250961	0.825	0.00495704	0.0114041
0.255025	0.815194	0.00510953	0.0115593
0.259035	0.817852	0.00510059	0.0117171
0.263106	0.818525	0.00516983	0.0118734
0.267164	0.818173	0.00514965	0.0120337
0.27122	0.812824	0.00530079	0.0121909
0.275198	0.807742	0.00520122	0.0123477
0.279217	0.803366	0.0053191	0.0125059
0.283206	0.80398	0.00523565	0.0126655
0.287283	0.807712	0.00529322	0.0128262
0.291296	0.806732	0.00533983	0.0129884
0.295295	0.79726	0.00538278	0.0131443
0.299258	0.805359	0.00535839	0.0133057
0.303249	0.804521	0.00547939	0.0134643
0.307254	0.805711	0.00529143	0.0136262
0.311266	0.807962	0.00558121	0.0137866
0.315267	0.807674	0.00529121	0.0139473
0.319422	0.804508	0.00540292	0.0141162
0.32347	0.79938	0.00538691	0.0142785
0.327553	0.80491	0.00541897	0.0144469
0.33154	0.807275	0.00555266	0.0146058
0.335565	0.803599	0.00538875	0.0147713
0.339554	0.810979	0.00564278	0.014932
0.343532	0.808053	0.0054438	0.0150955
0.347523	0.80777	0.00559637	0.0152577
0.351532	0.802849	0.00544908	0.0154214
0.355512	0.812491	0.00561327	0.0155842
0.359567	0.803894	0.00540637	0.0157489
0.363659	0.802545	0.00548382	0.015917
0.367725	0.808591	0.00551922	0.0160834
0.371764	0.804863	0.00549616	0.0162498
0.375785	0.804481	0.00560462	0.0164147
0.379743	0.80947	0.00557732	0.0165777
0.383761	0.804903	0.00558736	0.0167422
0.387714	0.804261	0.00564336	0.0169059
0.391683	0.806056	0.00560909	0.0170687
0.395756	0.806391	0.00549312	0.0172358
0.399843	0.799934	0.00555212	0.0174046
0.403884	0.808213	0.00555696	0.0175717
0.407918	0.810024	0.00561219	0.0177387
0.411908	0.802097	0.00560987	0.0179034
0.415922	0.795616	0.00557587	0.0180695
0.419893	0.799879	0.00562882	0.0182338
0.423973	0.807882	0.0055251	0.0184019
0.427997	0.805094	0.00569747	0.0185683
0.432045	0.797768	0.00548735	0.0187371
0.436083	0.803951	0.00574703	0.0189039
0.439907	0.798333	0.0061637	0.0190658
0.444044	0.801909	0.00669834	0.0192404
0.448081	0.791371	0.00738746	0.0194095
0.452081	0.807692	0.0078039	0.0195784
0.456106	0.789845	0.00849217	0.0197459
0.460066	0.794131	0.00902513	0.0199127
0.464185	0.814334	0.00977029	0.0200849
0.468134	0.808534	0.0114218	0.0202501
0.472063	0.821761	0.0118979	0.020415
0.476312	0.788738	0.0134922	0.0205926
0.480151	0.818831	0.0178647	0.0207535
0.483928	0.80996	0.019608	0.0209118
0.487811	0.763743	0.0348144	0.0210741
