GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:36:10     End: 18-Oct-11   06:36:20   
  
Foreground:  44793 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 41 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174703	1.14069	0.00600452	0.00852151
0.178702	1.08949	0.00578656	0.008667
0.182692	1.05511	0.00563613	0.00882015
0.186725	1.01208	0.00546745	0.00897169
0.190739	0.972817	0.00527889	0.00911838
0.194741	0.943527	0.00524332	0.00927044
0.198725	0.921982	0.005055	0.00942079
0.202772	0.903572	0.00497463	0.0095755
0.206804	0.888886	0.00488243	0.0097269
0.210763	0.882726	0.00495267	0.00988128
0.21477	0.857823	0.00467685	0.0100319
0.218808	0.858149	0.00472663	0.0101918
0.222798	0.840394	0.00463778	0.0103424
0.226766	0.84263	0.00459979	0.0104973
0.230815	0.831064	0.00448315	0.0106559
0.234783	0.821802	0.00452127	0.0108086
0.238772	0.821574	0.00441702	0.010967
0.242766	0.816108	0.00438258	0.0111206
0.246829	0.81642	0.00488949	0.0112555
0.250882	0.817701	0.00494678	0.0114005
0.254945	0.818565	0.00513135	0.0115557
0.258953	0.811282	0.00509157	0.0117134
0.263024	0.816529	0.00517568	0.0118697
0.26708	0.809022	0.00513274	0.0120299
0.271134	0.814314	0.00531745	0.0121871
0.275112	0.815326	0.00523798	0.0123439
0.27913	0.804738	0.00533588	0.012502
0.283117	0.799516	0.00523298	0.0126616
0.287192	0.812541	0.00532083	0.0128222
0.291205	0.802383	0.00533798	0.0129843
0.295202	0.813497	0.00545137	0.0131401
0.299164	0.800065	0.00535133	0.0133015
0.303154	0.809962	0.00551014	0.0134601
0.307157	0.810171	0.00531835	0.0136219
0.311169	0.805112	0.0055838	0.0137823
0.315168	0.806764	0.00530023	0.0139429
0.319322	0.810294	0.00543543	0.0141117
0.323368	0.804167	0.00541367	0.014274
0.32745	0.804917	0.00543136	0.0144423
0.331436	0.805816	0.00556073	0.0146012
0.33546	0.805262	0.00540554	0.0147667
0.339448	0.811021	0.00565624	0.0149273
0.343424	0.807497	0.00545494	0.0150908
0.347414	0.816083	0.00563801	0.0152529
0.351421	0.812851	0.0054954	0.0154165
0.355401	0.785555	0.00553134	0.0155793
0.359455	0.807377	0.00543	0.015744
0.363545	0.800425	0.00548992	0.015912
0.36761	0.800207	0.00550441	0.0160784
0.371647	0.805525	0.00551155	0.0162447
0.375667	0.811883	0.00564344	0.0164095
0.379624	0.80411	0.00557141	0.0165725
0.38364	0.804729	0.00559904	0.0167369
0.387593	0.804305	0.00565564	0.0169006
0.39156	0.810854	0.00563899	0.0170633
0.395632	0.803186	0.00549435	0.0172304
0.399718	0.813308	0.00561182	0.0173992
0.403757	0.813301	0.00558549	0.0175662
0.40779	0.811907	0.00562976	0.0177331
0.411779	0.80435	0.00562964	0.0178978
0.415792	0.797135	0.00559376	0.0180638
0.419761	0.804054	0.00565611	0.0182281
0.42384	0.805892	0.00553096	0.0183961
0.427862	0.805179	0.00570938	0.0185625
0.431909	0.804814	0.00552492	0.0187312
0.435946	0.79043	0.00571129	0.018898
0.439769	0.803437	0.00619705	0.0190598
0.443904	0.801895	0.00671328	0.0192343
0.44794	0.811182	0.00749612	0.0194034
0.451939	0.818917	0.0078762	0.0195722
0.455963	0.804623	0.00859153	0.0197397
0.459921	0.786241	0.00900054	0.0199065
0.464039	0.791574	0.00965338	0.0200786
0.467987	0.804651	0.0114206	0.0202437
0.471915	0.792744	0.011712	0.0204086
0.476163	0.774964	0.0134077	0.0205861
0.480001	0.81263	0.0178323	0.020747
0.483777	0.797455	0.0195063	0.0209052
0.487658	0.766658	0.0349654	0.0210675
