GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 241 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.14411	0.0408778	0.00866904
0.182735	1.0733	0.0392338	0.00882223
0.186769	1.06673	0.0387893	0.0089738
0.190784	1.03221	0.037623	0.00912053
0.194787	1.00538	0.037469	0.00927262
0.198772	0.945683	0.035475	0.00942301
0.20282	0.902559	0.0344977	0.00957776
0.206853	0.909772	0.0342968	0.00972919
0.210813	0.8808	0.0343438	0.00988361
0.21482	0.903093	0.0332899	0.0100343
0.21886	0.916781	0.0339128	0.0101942
0.222851	0.870093	0.0327899	0.0103448
0.226819	0.826246	0.0316631	0.0104997
0.230869	0.850903	0.0315482	0.0106584
0.234838	0.803621	0.0311078	0.0108112
0.238828	0.820987	0.03071	0.0109696
0.242824	0.762947	0.0295365	0.0111232
0.246887	0.816854	0.0340175	0.0112582
0.250941	0.790234	0.0338609	0.0114032
0.255005	0.830583	0.0359687	0.0115584
0.259014	0.788825	0.0349517	0.0117162
0.263086	0.864189	0.0370196	0.0118725
0.267143	0.802073	0.0355862	0.0120328
0.271198	0.839052	0.0375452	0.01219
0.275177	0.801373	0.0362017	0.0123468
0.279195	0.872139	0.038673	0.0125049
0.283184	0.866231	0.0378543	0.0126646
0.28726	0.777299	0.0362571	0.0128252
0.291273	0.859931	0.0383928	0.0129874
0.295272	0.78714	0.0373613	0.0131432
0.299234	0.807302	0.0375194	0.0133046
0.303225	0.834291	0.038897	0.0134633
0.307229	0.788477	0.0364834	0.0136251
0.311242	0.819653	0.039217	0.0137855
0.315242	0.791582	0.0365762	0.0139462
0.319397	0.885003	0.0394912	0.014115
0.323444	0.808616	0.0378086	0.0142773
0.327527	0.796597	0.0376283	0.0144457
0.331514	0.774544	0.0379903	0.0146046
0.335539	0.776443	0.0369604	0.0147701
0.339528	0.811233	0.039373	0.0149308
0.343505	0.784058	0.0374255	0.0150944
0.347495	0.754887	0.0377822	0.0152565
0.351504	0.799959	0.0379851	0.0154202
0.355484	0.82071	0.039338	0.0155829
0.359539	0.78305	0.0372588	0.0157477
0.363631	0.848795	0.0393436	0.0159158
0.367697	0.742321	0.0369786	0.0160822
0.371735	0.83325	0.0389951	0.0162485
0.375756	0.789672	0.0387878	0.0164134
0.379713	0.794405	0.0386102	0.0165764
0.383731	0.825356	0.0395346	0.0167409
0.387684	0.736619	0.0378078	0.0169045
0.391652	0.896807	0.0412577	0.0170673
0.395725	0.806757	0.0383354	0.0172345
0.399812	0.740287	0.0373708	0.0174033
0.403852	0.762427	0.03773	0.0175704
0.407886	0.885673	0.0409109	0.0177373
0.411876	0.770415	0.0384283	0.017902
0.415889	0.785213	0.0387151	0.0180681
0.41986	0.805719	0.0394201	0.0182323
0.42394	0.810998	0.0386942	0.0184004
0.427963	0.770496	0.038969	0.0185668
0.432011	0.784047	0.0380322	0.0187356
0.436049	0.75325	0.0389012	0.0189025
0.439873	0.734312	0.0413819	0.0190643
0.444009	0.808518	0.0469597	0.0192389
0.448046	0.770685	0.0509955	0.019408
0.452045	0.822727	0.0550565	0.0195768
0.45607	0.874079	0.062394	0.0197443
0.46003	0.821871	0.06421	0.0199112
0.464148	0.709057	0.0639263	0.0200833
0.468097	0.822578	0.0805438	0.0202485
0.472026	0.743918	0.0793697	0.0204134
0.476275	0.816687	0.0959674	0.020591
0.480114	0.741677	0.118781	0.0207519
0.48389	0.763328	0.133157	0.0209102
0.487773	0.483874	0.196522	0.0210725
