GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:29:43     End: 18-Oct-11   06:29:53   
  
Foreground:  44755 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 3 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174689	1.14444	0.00602147	0.00852084
0.178688	1.1052	0.00583548	0.00866632
0.182678	1.06522	0.00566956	0.00881946
0.186711	1.01914	0.00549318	0.00897098
0.190724	0.985197	0.00531927	0.00911766
0.194726	0.945595	0.0052542	0.00926971
0.19871	0.930092	0.00508353	0.00942005
0.202756	0.904623	0.00498299	0.00957475
0.206788	0.88254	0.00487091	0.00972614
0.210746	0.876821	0.00494041	0.0098805
0.214753	0.867997	0.00470886	0.0100312
0.218791	0.849895	0.00470838	0.010191
0.222781	0.849419	0.00466868	0.0103416
0.226748	0.840542	0.00459876	0.0104964
0.230797	0.832064	0.00449079	0.0106551
0.234765	0.826184	0.0045396	0.0108078
0.238753	0.817024	0.00440963	0.0109661
0.242747	0.821114	0.00440105	0.0111197
0.24681	0.804668	0.00485878	0.0112546
0.250863	0.816843	0.00494913	0.0113996
0.254925	0.8164	0.00513022	0.0115548
0.258933	0.811069	0.0050961	0.0117125
0.263003	0.823312	0.00520303	0.0118688
0.267059	0.805744	0.00512707	0.012029
0.271113	0.802862	0.00528552	0.0121862
0.27509	0.816333	0.00524705	0.0123429
0.279108	0.814122	0.00537322	0.012501
0.283095	0.809478	0.00527014	0.0126606
0.28717	0.8024	0.00529291	0.0128212
0.291182	0.798147	0.00532964	0.0129833
0.295179	0.797275	0.00540126	0.0131391
0.29914	0.797696	0.0053485	0.0133004
0.30313	0.800302	0.0054826	0.013459
0.307133	0.812259	0.0053316	0.0136209
0.311144	0.798465	0.00556715	0.0137812
0.315143	0.807241	0.00530762	0.0139418
0.319297	0.813224	0.00545059	0.0141106
0.323343	0.793203	0.00538318	0.0142729
0.327425	0.796954	0.00541048	0.0144412
0.33141	0.798353	0.00554081	0.0146
0.335434	0.789532	0.00535855	0.0147655
0.339421	0.808042	0.00565107	0.0149262
0.343397	0.803919	0.00544815	0.0150896
0.347386	0.797869	0.00558097	0.0152517
0.351394	0.798668	0.00545318	0.0154153
0.355373	0.797963	0.0055815	0.0155781
0.359426	0.804649	0.00542707	0.0157427
0.363517	0.793731	0.0054734	0.0159108
0.367581	0.798942	0.00550494	0.0160771
0.371618	0.798015	0.00549214	0.0162434
0.375638	0.794448	0.00558761	0.0164082
0.379594	0.807958	0.00559138	0.0165712
0.38361	0.799821	0.00558891	0.0167356
0.387562	0.804275	0.00566291	0.0168992
0.391529	0.795423	0.0055911	0.017062
0.395601	0.799954	0.00548869	0.0172291
0.399686	0.793698	0.00554931	0.0173978
0.403726	0.808279	0.00557468	0.0175648
0.407758	0.805134	0.00561334	0.0177317
0.411747	0.804098	0.00563496	0.0178964
0.415759	0.798411	0.00560428	0.0180624
0.419728	0.793925	0.0056263	0.0182266
0.423807	0.799256	0.00551387	0.0183947
0.427829	0.792798	0.00567189	0.018561
0.431875	0.807617	0.00554022	0.0187297
0.435912	0.804818	0.00577003	0.0188965
0.439735	0.802628	0.00620075	0.0190583
0.443869	0.791169	0.00667496	0.0192328
0.447905	0.795718	0.00743214	0.0194019
0.451903	0.787973	0.007733	0.0195707
0.455927	0.800535	0.00857851	0.0197381
0.459885	0.792113	0.00904389	0.0199049
0.464003	0.811236	0.00978697	0.020077
0.46795	0.803879	0.0114287	0.0202422
0.471878	0.79804	0.0117641	0.020407
0.476126	0.789179	0.0135434	0.0205845
0.479963	0.790094	0.0176087	0.0207454
0.483739	0.823453	0.0198501	0.0209036
0.48762	0.790166	0.0355234	0.0210658
