GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 71 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.16379	0.040904	0.00866904
0.182735	1.07297	0.0389561	0.00882223
0.186769	1.01582	0.0375579	0.0089738
0.190784	0.93706	0.0355922	0.00912053
0.194787	0.947204	0.0361048	0.00927262
0.198772	0.940928	0.0350961	0.00942301
0.20282	0.943242	0.034969	0.00957776
0.206853	0.926511	0.0343009	0.00972919
0.210813	0.829943	0.0331177	0.00988361
0.21482	0.857201	0.032212	0.0100343
0.21886	0.823529	0.0319316	0.0101942
0.222851	0.858455	0.032303	0.0103448
0.226819	0.817333	0.0312513	0.0104997
0.230869	0.844674	0.031188	0.0106584
0.234838	0.824576	0.0312676	0.0108112
0.238828	0.723376	0.0286994	0.0109696
0.242824	0.835173	0.030583	0.0111232
0.246887	0.741462	0.0322066	0.0112582
0.250941	0.803989	0.0338306	0.0114032
0.255005	0.800198	0.0350372	0.0115584
0.259014	0.819787	0.0352971	0.0117162
0.263086	0.846723	0.0363583	0.0118725
0.267143	0.839087	0.0360691	0.0120328
0.271198	0.820486	0.0368133	0.01219
0.275177	0.755919	0.0348549	0.0123468
0.279195	0.788743	0.0364634	0.0125049
0.283184	0.768852	0.035422	0.0126646
0.28726	0.787152	0.0361602	0.0128252
0.291273	0.784148	0.0364721	0.0129874
0.295272	0.818044	0.037724	0.0131432
0.299234	0.782292	0.0365132	0.0133046
0.303225	0.806038	0.0379365	0.0134633
0.307229	0.765075	0.0356937	0.0136251
0.311242	0.876399	0.040169	0.0137855
0.315242	0.804666	0.0365506	0.0139462
0.319397	0.781727	0.0368623	0.014115
0.323444	0.827373	0.0379331	0.0142773
0.327527	0.828159	0.0380217	0.0144457
0.331514	0.702254	0.0359654	0.0146046
0.335539	0.766118	0.0364908	0.0147701
0.339528	0.786287	0.0385037	0.0149308
0.343505	0.767148	0.0367689	0.0150944
0.347495	0.819053	0.0390655	0.0152565
0.351504	0.796254	0.0375461	0.0154202
0.355484	0.804735	0.0386855	0.0155829
0.359539	0.863326	0.0387684	0.0157477
0.363631	0.768238	0.0371817	0.0159158
0.367697	0.785918	0.0377161	0.0160822
0.371735	0.747424	0.0367238	0.0162485
0.375756	0.798692	0.0387039	0.0164134
0.379713	0.748481	0.0372043	0.0165764
0.383731	0.803321	0.0386443	0.0167409
0.387684	0.733422	0.037429	0.0169045
0.391652	0.788718	0.038479	0.0170673
0.395725	0.713199	0.0358646	0.0172345
0.399812	0.818103	0.0388893	0.0174033
0.403852	0.797066	0.0382342	0.0175704
0.407886	0.711205	0.0365137	0.0177373
0.411876	0.781839	0.0384108	0.017902
0.415889	0.805267	0.0388497	0.0180681
0.41986	0.753678	0.0379098	0.0182323
0.42394	0.787989	0.0377925	0.0184004
0.427963	0.754117	0.038272	0.0185668
0.432011	0.878586	0.0398099	0.0187356
0.436049	0.718048	0.0377195	0.0189025
0.439873	0.83822	0.0438031	0.0190643
0.444009	0.732633	0.04449	0.0192389
0.448046	0.745209	0.0497837	0.019408
0.452045	0.823937	0.0545777	0.0195768
0.45607	0.718459	0.0562591	0.0197443
0.46003	0.856005	0.0649786	0.0199112
0.464148	0.743919	0.064809	0.0200833
0.468097	0.924909	0.0844059	0.0202485
0.472026	0.768787	0.0798736	0.0204134
0.476275	0.793368	0.0939332	0.020591
0.480114	0.747928	0.118337	0.0207519
0.48389	0.621115	0.119864	0.0209102
0.487773	0.548908	0.206865	0.0210725
