GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:36:41     End: 18-Oct-11   06:36:51   
  
Foreground:  44796 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 44 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174758	1.13747	0.00598791	0.00852419
0.178758	1.07565	0.0057415	0.00866972
0.18275	1.03527	0.00557387	0.00882292
0.186784	1.01135	0.00545881	0.0089745
0.190799	0.983723	0.00530244	0.00912124
0.194802	0.93212	0.00520411	0.00927335
0.198788	0.920321	0.00504424	0.00942374
0.202836	0.902845	0.00496585	0.00957851
0.206869	0.881843	0.00485706	0.00972995
0.210829	0.877475	0.00492998	0.00988438
0.214837	0.866676	0.00469468	0.0100351
0.218877	0.856286	0.00471436	0.010195
0.222868	0.849115	0.00465555	0.0103456
0.226837	0.833604	0.00456859	0.0105006
0.230887	0.833167	0.00448342	0.0106593
0.234857	0.827105	0.00453084	0.010812
0.238847	0.821746	0.00441259	0.0109704
0.242843	0.819898	0.004387	0.011124
0.246907	0.825156	0.00490912	0.0112591
0.250961	0.808161	0.00491075	0.0114041
0.255025	0.819786	0.00512884	0.0115593
0.259035	0.822788	0.00512118	0.0117171
0.263106	0.804175	0.00512964	0.0118734
0.267164	0.812901	0.00513699	0.0120337
0.27122	0.807041	0.00528686	0.0121909
0.275198	0.814417	0.0052276	0.0123477
0.279217	0.805853	0.00533338	0.0125059
0.283206	0.813411	0.00527168	0.0126655
0.287283	0.808395	0.0052988	0.0128262
0.291296	0.796752	0.0053108	0.0129884
0.295295	0.815769	0.00545093	0.0131443
0.299258	0.808263	0.00537211	0.0133057
0.303249	0.805222	0.00548709	0.0134643
0.307254	0.804139	0.00529126	0.0136262
0.311266	0.815814	0.00561345	0.0137866
0.315267	0.800192	0.00527181	0.0139473
0.319422	0.801342	0.00539896	0.0141162
0.32347	0.810548	0.0054297	0.0142785
0.327553	0.798697	0.00540292	0.0144469
0.33154	0.805805	0.00555281	0.0146058
0.335565	0.798895	0.00537732	0.0147713
0.339554	0.806647	0.00563375	0.014932
0.343532	0.80123	0.00542631	0.0150955
0.347523	0.796401	0.00556157	0.0152577
0.351532	0.807109	0.00546791	0.0154214
0.355512	0.800165	0.00557563	0.0155842
0.359567	0.802245	0.00540449	0.0157489
0.363659	0.787529	0.00543774	0.015917
0.367725	0.799993	0.00549622	0.0160834
0.371764	0.804861	0.00550177	0.0162498
0.375785	0.801257	0.00559926	0.0164147
0.379743	0.806011	0.0055705	0.0165777
0.383761	0.791773	0.00554686	0.0167422
0.387714	0.805929	0.00565453	0.0169059
0.391683	0.798841	0.00559005	0.0170687
0.395756	0.798945	0.00547251	0.0172358
0.399843	0.801471	0.00556414	0.0174046
0.403884	0.798758	0.00552875	0.0175717
0.407918	0.807031	0.00560639	0.0177387
0.411908	0.798662	0.00560279	0.0179034
0.415922	0.797005	0.00558625	0.0180695
0.419893	0.795294	0.00561861	0.0182338
0.423973	0.799375	0.00550121	0.0184019
0.427997	0.797263	0.00567412	0.0185683
0.432045	0.808822	0.00553114	0.0187371
0.436083	0.807248	0.00576496	0.0189039
0.439907	0.801862	0.0061832	0.0190658
0.444044	0.806499	0.00672375	0.0192404
0.448081	0.790928	0.007392	0.0194095
0.452081	0.810214	0.00782316	0.0195784
0.456106	0.796655	0.00853633	0.0197459
0.460066	0.810347	0.00912742	0.0199127
0.464185	0.792942	0.00964894	0.0200849
0.468134	0.802154	0.0113826	0.0202501
0.472063	0.7856	0.0116439	0.020415
0.476312	0.802065	0.0136235	0.0205926
0.480151	0.794904	0.0176197	0.0207535
0.483928	0.830266	0.0198795	0.0209118
0.487811	0.831681	0.0363723	0.0210741
