GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:33:58     End: 18-Oct-11   06:34:08   
  
Foreground:  44780 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 28 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174724	1.13858	0.00599688	0.00852252
0.178723	1.09872	0.00580946	0.00866802
0.182714	1.03871	0.0055883	0.00882119
0.186747	1.0169	0.0054785	0.00897274
0.190761	0.968463	0.00526448	0.00911945
0.194764	0.953771	0.00526932	0.00927153
0.198749	0.928437	0.00507126	0.0094219
0.202796	0.902017	0.00496825	0.00957663
0.206829	0.880905	0.0048584	0.00972804
0.210788	0.869981	0.00491229	0.00988244
0.214795	0.863637	0.00469034	0.0100331
0.218834	0.842702	0.00468087	0.010193
0.222825	0.857709	0.00468471	0.0103436
0.226793	0.836332	0.00458006	0.0104985
0.230842	0.839905	0.00450514	0.0106572
0.234811	0.826856	0.00453352	0.0108099
0.2388	0.820091	0.00441125	0.0109683
0.242795	0.818509	0.00438718	0.0111219
0.246858	0.824651	0.00491207	0.0112569
0.250912	0.818592	0.00494608	0.0114018
0.254975	0.816624	0.00512436	0.0115571
0.258984	0.814619	0.00510017	0.0117148
0.263055	0.822916	0.00519328	0.0118711
0.267112	0.812995	0.00514171	0.0120313
0.271166	0.814579	0.00531616	0.0121886
0.275144	0.816744	0.00523989	0.0123453
0.279163	0.804457	0.0053323	0.0125035
0.283151	0.803879	0.00524427	0.0126631
0.287226	0.802826	0.00528545	0.0128237
0.291239	0.808547	0.00535557	0.0129859
0.295237	0.815483	0.00545506	0.0131417
0.299199	0.800797	0.00535209	0.0133031
0.303189	0.810734	0.00550997	0.0134617
0.307193	0.799215	0.0052802	0.0136235
0.311205	0.80324	0.00557477	0.0137839
0.315205	0.801928	0.00528116	0.0139445
0.319359	0.802495	0.00540646	0.0141134
0.323406	0.804091	0.00541213	0.0142757
0.327489	0.810622	0.00544791	0.014444
0.331475	0.804247	0.0055523	0.0146029
0.335499	0.814516	0.00543509	0.0147684
0.339488	0.803508	0.00562721	0.0149291
0.343465	0.804116	0.00544107	0.0150926
0.347455	0.811493	0.00561913	0.0152547
0.351463	0.791703	0.00542106	0.0154184
0.355443	0.802352	0.00558749	0.0155811
0.359497	0.802051	0.00540996	0.0157458
0.363588	0.808098	0.00551285	0.0159139
0.367653	0.803073	0.00551071	0.0160803
0.371691	0.797586	0.00548222	0.0162466
0.375712	0.805551	0.00561768	0.0164114
0.379669	0.803751	0.00556706	0.0165745
0.383685	0.801483	0.00558529	0.0167389
0.387638	0.80577	0.00565797	0.0169025
0.391606	0.802985	0.00560834	0.0170653
0.395678	0.814563	0.00553007	0.0172325
0.399765	0.794511	0.0055433	0.0174012
0.403805	0.802241	0.00554512	0.0175683
0.407838	0.798111	0.00557964	0.0177352
0.411827	0.809111	0.00564379	0.0178999
0.415841	0.79736	0.00559171	0.0180659
0.41981	0.79587	0.00562454	0.0182302
0.42389	0.803987	0.00552275	0.0183983
0.427913	0.811326	0.00572802	0.0185646
0.43196	0.79527	0.0054893	0.0187334
0.435998	0.798687	0.00573867	0.0189002
0.439821	0.793346	0.00615549	0.0190621
0.443956	0.806904	0.00673067	0.0192366
0.447993	0.803597	0.00745688	0.0194057
0.451992	0.814511	0.00784853	0.0195745
0.456016	0.805558	0.00859402	0.019742
0.459976	0.792462	0.00903264	0.0199088
0.464094	0.799525	0.00969928	0.0200809
0.468042	0.809071	0.0114475	0.0202461
0.471971	0.812806	0.011851	0.020411
0.476219	0.790256	0.0135322	0.0205885
0.480057	0.783839	0.0175046	0.0207495
0.483833	0.797811	0.0194953	0.0209077
0.487715	0.749252	0.0345374	0.02107
