GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:34:39     End: 18-Oct-11   06:34:49   
  
Foreground:  44784 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 32 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174669	1.1435	0.00601261	0.00851984
0.178667	1.09482	0.00580044	0.0086653
0.182657	1.04813	0.0056172	0.00881842
0.186689	0.997845	0.00542715	0.00896993
0.190701	0.976979	0.00529043	0.00911659
0.194703	0.946506	0.00525041	0.00926862
0.198686	0.921196	0.00505287	0.00941894
0.202732	0.89248	0.00494233	0.00957362
0.206764	0.882409	0.00486446	0.00972499
0.210722	0.86914	0.00491256	0.00987934
0.214728	0.858761	0.00467851	0.01003
0.218765	0.85009	0.00470322	0.0101898
0.222755	0.841718	0.00464171	0.0103403
0.226721	0.831634	0.00456892	0.0104952
0.230769	0.831444	0.00448448	0.0106538
0.234737	0.825105	0.00453116	0.0108065
0.238725	0.824063	0.00442305	0.0109648
0.242719	0.820643	0.00439485	0.0111184
0.246781	0.827241	0.00492223	0.0112533
0.250833	0.817083	0.00494398	0.0113983
0.254895	0.824792	0.00515009	0.0115534
0.258902	0.815437	0.00510463	0.0117111
0.262972	0.820251	0.00518744	0.0118674
0.267028	0.815393	0.00515198	0.0120276
0.271081	0.810688	0.0053053	0.0121847
0.275058	0.806215	0.00520839	0.0123414
0.279075	0.810264	0.00535425	0.0124995
0.283062	0.813135	0.0052768	0.0126591
0.287136	0.804363	0.00529245	0.0128197
0.291148	0.805899	0.00534789	0.0129818
0.295144	0.809236	0.00543544	0.0131376
0.299105	0.791953	0.00532383	0.0132989
0.303094	0.806692	0.00549882	0.0134574
0.307097	0.816466	0.00533905	0.0136193
0.311108	0.810902	0.00560267	0.0137795
0.315106	0.802377	0.0052851	0.0139401
0.319259	0.800244	0.00540085	0.014109
0.323305	0.811545	0.00543987	0.0142712
0.327386	0.812796	0.00545778	0.0144395
0.331371	0.813423	0.00558657	0.0145983
0.335394	0.808017	0.00541518	0.0147638
0.339381	0.810166	0.00565272	0.0149244
0.343357	0.79558	0.00541429	0.0150878
0.347345	0.798329	0.00557552	0.0152499
0.351353	0.797709	0.00544485	0.0154135
0.355331	0.811112	0.00562047	0.0155762
0.359384	0.801696	0.0054101	0.0157409
0.363474	0.81406	0.00553626	0.0159089
0.367538	0.809448	0.00553422	0.0160752
0.371574	0.812699	0.0055353	0.0162415
0.375594	0.798822	0.005597	0.0164063
0.379549	0.792416	0.00553013	0.0165693
0.383565	0.798213	0.00557586	0.0167337
0.387517	0.808653	0.00567131	0.0168972
0.391483	0.808014	0.00562857	0.01706
0.395554	0.80745	0.00550812	0.0172271
0.399639	0.799474	0.00556286	0.0173957
0.403678	0.801589	0.00554594	0.0175628
0.40771	0.799134	0.005585	0.0177296
0.411698	0.794447	0.00559359	0.0178943
0.41571	0.8007	0.00560585	0.0180603
0.419679	0.807153	0.00566647	0.0182245
0.423757	0.805487	0.00552908	0.0183925
0.427778	0.810235	0.00572672	0.0185588
0.431825	0.790011	0.00547445	0.0187275
0.435861	0.799453	0.00574245	0.0188943
0.439683	0.802088	0.00619189	0.0190561
0.443817	0.791691	0.00666905	0.0192306
0.447853	0.798095	0.0074359	0.0193996
0.45185	0.808472	0.00782478	0.0195684
0.455873	0.797078	0.0085499	0.0197358
0.459831	0.803785	0.00909895	0.0199026
0.463948	0.804897	0.00973485	0.0200746
0.467895	0.787715	0.0112994	0.0202398
0.471823	0.814187	0.0118722	0.0204046
0.476069	0.788366	0.0135219	0.0205821
0.479906	0.798595	0.0176808	0.0207429
0.483682	0.816575	0.0197469	0.0209011
0.487562	0.816417	0.0360824	0.0210634
