GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 161 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.17428	0.0410949	0.00866904
0.182735	1.05157	0.0385859	0.00882223
0.186769	1.03763	0.0379771	0.0089738
0.190784	0.983263	0.0364637	0.00912053
0.194787	0.928349	0.0357736	0.00927262
0.198772	0.910374	0.0345829	0.00942301
0.20282	0.867483	0.033593	0.00957776
0.206853	0.854196	0.0329798	0.00972919
0.210813	0.895588	0.0343498	0.00988361
0.21482	0.861928	0.0322993	0.0100343
0.21886	0.780238	0.0311497	0.0101942
0.222851	0.860885	0.032346	0.0103448
0.226819	0.814053	0.0312156	0.0104997
0.230869	0.846086	0.0311984	0.0106584
0.234838	0.81283	0.0310451	0.0108112
0.238828	0.814434	0.0303776	0.0109696
0.242824	0.842951	0.0307782	0.0111232
0.246887	0.772221	0.0328665	0.0112582
0.250941	0.804917	0.033897	0.0114032
0.255005	0.863408	0.0363415	0.0115584
0.259014	0.74106	0.0336585	0.0117162
0.263086	0.77685	0.0348986	0.0118725
0.267143	0.791511	0.0351063	0.0120328
0.271198	0.815086	0.0367527	0.01219
0.275177	0.816744	0.0362296	0.0123468
0.279195	0.808643	0.0369838	0.0125049
0.283184	0.815671	0.0365441	0.0126646
0.28726	0.795812	0.0364013	0.0128252
0.291273	0.798571	0.0368252	0.0129874
0.295272	0.741895	0.0360542	0.0131432
0.299234	0.786509	0.036644	0.0133046
0.303225	0.852928	0.0389954	0.0134633
0.307229	0.855717	0.0377635	0.0136251
0.311242	0.810319	0.0387075	0.0137855
0.315242	0.754925	0.0354738	0.0139462
0.319397	0.784602	0.0369915	0.014115
0.323444	0.744087	0.0360921	0.0142773
0.327527	0.851974	0.0385882	0.0144457
0.331514	0.770218	0.0375788	0.0146046
0.335539	0.783447	0.036937	0.0147701
0.339528	0.791302	0.0386531	0.0149308
0.343505	0.789568	0.0373278	0.0150944
0.347495	0.771465	0.037934	0.0152565
0.351504	0.770716	0.0370005	0.0154202
0.355484	0.796794	0.0385637	0.0155829
0.359539	0.777159	0.0368759	0.0157477
0.363631	0.731558	0.0363501	0.0159158
0.367697	0.801894	0.0381299	0.0160822
0.371735	0.795472	0.0379117	0.0162485
0.375756	0.781721	0.0383314	0.0164134
0.379713	0.761955	0.0375484	0.0165764
0.383731	0.775266	0.0380444	0.0167409
0.387684	0.751664	0.0378708	0.0169045
0.391652	0.883226	0.040655	0.0170673
0.395725	0.720107	0.0360709	0.0172345
0.399812	0.747332	0.037239	0.0174033
0.403852	0.76895	0.03762	0.0175704
0.407886	0.741559	0.0372919	0.0177373
0.411876	0.754002	0.0377749	0.017902
0.415889	0.807778	0.0389661	0.0180681
0.41986	0.80719	0.0391924	0.0182323
0.42394	0.793464	0.038011	0.0184004
0.427963	0.738758	0.037927	0.0185668
0.432011	0.823199	0.0386637	0.0187356
0.436049	0.773861	0.0391203	0.0189025
0.439873	0.691725	0.0399644	0.0190643
0.444009	0.765266	0.0454024	0.0192389
0.448046	0.798158	0.051516	0.019408
0.452045	0.767839	0.0528564	0.0195768
0.45607	0.756281	0.0578141	0.0197443
0.46003	0.869965	0.0654656	0.0199112
0.464148	0.885878	0.0705533	0.0200833
0.468097	0.677529	0.0729407	0.0202485
0.472026	0.606355	0.0715592	0.0204134
0.476275	0.848503	0.097127	0.020591
0.480114	0.665821	0.112547	0.0207519
0.48389	0.619838	0.119637	0.0209102
0.487773	0.546319	0.205921	0.0210725
