GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 81 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.05598	0.0391315	0.00866904
0.182735	1.11641	0.0398269	0.00882223
0.186769	1.06868	0.0386434	0.0089738
0.190784	0.959019	0.0361053	0.00912053
0.194787	0.917276	0.0356829	0.00927262
0.198772	0.900512	0.0344759	0.00942301
0.20282	0.96347	0.0354013	0.00957776
0.206853	0.957008	0.0349282	0.00972919
0.210813	0.913786	0.0347631	0.00988361
0.21482	0.861555	0.0323908	0.0100343
0.21886	0.849574	0.0325221	0.0101942
0.222851	0.933003	0.0337245	0.0103448
0.226819	0.875169	0.0324104	0.0104997
0.230869	0.804576	0.030541	0.0106584
0.234838	0.862129	0.0320265	0.0108112
0.238828	0.851219	0.0311212	0.0109696
0.242824	0.843309	0.0307921	0.0111232
0.246887	0.826122	0.034036	0.0112582
0.250941	0.747246	0.032791	0.0114032
0.255005	0.837259	0.0359045	0.0115584
0.259014	0.807134	0.0351656	0.0117162
0.263086	0.817985	0.0358495	0.0118725
0.267143	0.842961	0.0362307	0.0120328
0.271198	0.819383	0.0369385	0.01219
0.275177	0.759525	0.0350483	0.0123468
0.279195	0.792814	0.036677	0.0125049
0.283184	0.761854	0.0353904	0.0126646
0.28726	0.794841	0.0364275	0.0128252
0.291273	0.749835	0.0358055	0.0129874
0.295272	0.750733	0.0363011	0.0131432
0.299234	0.841549	0.0379428	0.0133046
0.303225	0.750686	0.0367678	0.0134633
0.307229	0.777643	0.0361111	0.0136251
0.311242	0.774464	0.0379481	0.0137855
0.315242	0.797114	0.0364982	0.0139462
0.319397	0.730091	0.0358306	0.014115
0.323444	0.77541	0.0368385	0.0142773
0.327527	0.820842	0.0379944	0.0144457
0.331514	0.816209	0.0387686	0.0146046
0.335539	0.809591	0.0375478	0.0147701
0.339528	0.74962	0.0377487	0.0149308
0.343505	0.782009	0.0372163	0.0150944
0.347495	0.804675	0.0387731	0.0152565
0.351504	0.77219	0.0371861	0.0154202
0.355484	0.854565	0.0399378	0.0155829
0.359539	0.808004	0.0377003	0.0157477
0.363631	0.815892	0.0384136	0.0159158
0.367697	0.772116	0.037519	0.0160822
0.371735	0.743366	0.0367361	0.0162485
0.375756	0.729973	0.0371452	0.0164134
0.379713	0.80283	0.0385874	0.0165764
0.383731	0.68572	0.0359565	0.0167409
0.387684	0.819224	0.0395562	0.0169045
0.391652	0.818457	0.0392756	0.0170673
0.395725	0.766406	0.0371988	0.0172345
0.399812	0.806583	0.0387245	0.0174033
0.403852	0.798202	0.0384063	0.0175704
0.407886	0.767621	0.03798	0.0177373
0.411876	0.79383	0.0388053	0.017902
0.415889	0.783378	0.0384585	0.0180681
0.41986	0.803919	0.0392085	0.0182323
0.42394	0.746268	0.0369906	0.0184004
0.427963	0.753174	0.038406	0.0185668
0.432011	0.848674	0.0392959	0.0187356
0.436049	0.821184	0.0403868	0.0189025
0.439873	0.864253	0.0444962	0.0190643
0.444009	0.790308	0.0462337	0.0192389
0.448046	0.764804	0.0505223	0.019408
0.452045	0.736955	0.0518375	0.0195768
0.45607	0.881248	0.0621639	0.0197443
0.46003	0.710457	0.0594606	0.0199112
0.464148	0.733228	0.0645966	0.0200833
0.468097	0.822824	0.0802143	0.0202485
0.472026	0.682199	0.075892	0.0204134
0.476275	0.957949	0.103129	0.020591
0.480114	0.807508	0.123213	0.0207519
0.48389	0.906793	0.143756	0.0209102
0.487773	0.84896	0.255603	0.0210725
