GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 301 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.14068	0.0407345	0.00866904
0.182735	1.12575	0.0401022	0.00882223
0.186769	1.08501	0.0390023	0.0089738
0.190784	1.04748	0.0378325	0.00912053
0.194787	0.961879	0.0366203	0.00927262
0.198772	0.926503	0.0350324	0.00942301
0.20282	0.915143	0.0346576	0.00957776
0.206853	0.890072	0.033827	0.00972919
0.210813	0.842718	0.0335353	0.00988361
0.21482	0.880877	0.0328554	0.0100343
0.21886	0.870906	0.032996	0.0101942
0.222851	0.820406	0.0318091	0.0103448
0.226819	0.846788	0.0319904	0.0104997
0.230869	0.843644	0.0313684	0.0106584
0.234838	0.768027	0.0303542	0.0108112
0.238828	0.839271	0.0309723	0.0109696
0.242824	0.79198	0.0300022	0.0111232
0.246887	0.766917	0.032951	0.0112582
0.250941	0.795568	0.0338507	0.0114032
0.255005	0.84399	0.0361207	0.0115584
0.259014	0.790559	0.0349337	0.0117162
0.263086	0.764009	0.034799	0.0118725
0.267143	0.84676	0.0364496	0.0120328
0.271198	0.802836	0.03667	0.01219
0.275177	0.83097	0.036735	0.0123468
0.279195	0.81064	0.0371804	0.0125049
0.283184	0.785076	0.0360686	0.0126646
0.28726	0.859736	0.0379175	0.0128252
0.291273	0.738413	0.0356169	0.0129874
0.295272	0.806561	0.0377411	0.0131432
0.299234	0.794077	0.0370556	0.0133046
0.303225	0.81273	0.038356	0.0134633
0.307229	0.734988	0.0352718	0.0136251
0.311242	0.837017	0.0395182	0.0137855
0.315242	0.793039	0.0365318	0.0139462
0.319397	0.800077	0.0375402	0.014115
0.323444	0.786229	0.0372544	0.0142773
0.327527	0.758116	0.0366428	0.0144457
0.331514	0.792414	0.0383238	0.0146046
0.335539	0.767528	0.036745	0.0147701
0.339528	0.81423	0.0393841	0.0149308
0.343505	0.761071	0.0368374	0.0150944
0.347495	0.770742	0.0381515	0.0152565
0.351504	0.762525	0.0370571	0.0154202
0.355484	0.732821	0.0372309	0.0155829
0.359539	0.787065	0.0372485	0.0157477
0.363631	0.857116	0.0394426	0.0159158
0.367697	0.799179	0.0382443	0.0160822
0.371735	0.774343	0.0375772	0.0162485
0.375756	0.806234	0.0390542	0.0164134
0.379713	0.801654	0.0386972	0.0165764
0.383731	0.722481	0.0369729	0.0167409
0.387684	0.767863	0.0384732	0.0169045
0.391652	0.837715	0.0397836	0.0170673
0.395725	0.738369	0.0366925	0.0172345
0.399812	0.778561	0.0382095	0.0174033
0.403852	0.732327	0.0369314	0.0175704
0.407886	0.832676	0.0395819	0.0177373
0.411876	0.767993	0.0383121	0.017902
0.415889	0.802081	0.0390385	0.0180681
0.41986	0.848122	0.0403649	0.0182323
0.42394	0.861891	0.0397093	0.0184004
0.427963	0.819883	0.0400267	0.0185668
0.432011	0.783172	0.0379501	0.0187356
0.436049	0.788912	0.0397083	0.0189025
0.439873	0.880138	0.0450084	0.0190643
0.444009	0.78286	0.0461772	0.0192389
0.448046	0.80261	0.0518866	0.019408
0.452045	0.862001	0.0560992	0.0195768
0.45607	0.75592	0.0580945	0.0197443
0.46003	0.82227	0.0640548	0.0199112
0.464148	0.749261	0.0654795	0.0200833
0.468097	0.884318	0.083107	0.0202485
0.472026	0.842567	0.0839594	0.0204134
0.476275	0.707265	0.0894975	0.020591
0.480114	0.724575	0.117514	0.0207519
0.48389	0.827238	0.138165	0.0209102
0.487773	0.553512	0.208464	0.0210725
