GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 281 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174744	1.14773	0.0416212	0.00852352
0.178744	1.10236	0.0402566	0.00866904
0.182735	1.04522	0.0389021	0.00882223
0.186769	1.0316	0.0382433	0.0089738
0.190784	0.959353	0.036407	0.00912053
0.194787	0.911636	0.0358246	0.00927262
0.198772	0.914561	0.0349933	0.00942301
0.20282	0.897489	0.0345212	0.00957776
0.206853	0.943594	0.0349997	0.00972919
0.210813	0.93725	0.0354821	0.00988361
0.21482	0.899296	0.0333459	0.0100343
0.21886	0.924836	0.0341566	0.0101942
0.222851	0.774031	0.031088	0.0103448
0.226819	0.867765	0.032521	0.0104997
0.230869	0.863844	0.0318498	0.0106584
0.234838	0.823987	0.0315824	0.0108112
0.238828	0.870676	0.0317091	0.0109696
0.242824	0.83895	0.0309849	0.0111232
0.246887	0.892453	0.0355937	0.0112582
0.250941	0.842839	0.0350314	0.0114032
0.255005	0.8638	0.0367196	0.0115584
0.259014	0.820111	0.0357427	0.0117162
0.263086	0.794453	0.0356231	0.0118725
0.267143	0.848962	0.0366654	0.0120328
0.271198	0.775626	0.0362478	0.01219
0.275177	0.887201	0.0380761	0.0123468
0.279195	0.781459	0.0367203	0.0125049
0.283184	0.837211	0.0373331	0.0126646
0.28726	0.755774	0.0358333	0.0128252
0.291273	0.869333	0.0386917	0.0129874
0.295272	0.840649	0.0386528	0.0131432
0.299234	0.793562	0.0372187	0.0133046
0.303225	0.800673	0.0382817	0.0134633
0.307229	0.786408	0.0366468	0.0136251
0.311242	0.796986	0.0387934	0.0137855
0.315242	0.797998	0.0367476	0.0139462
0.319397	0.811595	0.0379807	0.014115
0.323444	0.768286	0.0369768	0.0142773
0.327527	0.83297	0.0385341	0.0144457
0.331514	0.888309	0.0406871	0.0146046
0.335539	0.852712	0.0387847	0.0147701
0.339528	0.782014	0.0388164	0.0149308
0.343505	0.835519	0.0387065	0.0150944
0.347495	0.745899	0.0376979	0.0152565
0.351504	0.850622	0.0392113	0.0154202
0.355484	0.807518	0.0391882	0.0155829
0.359539	0.793403	0.0375754	0.0157477
0.363631	0.840554	0.0392489	0.0159158
0.367697	0.844626	0.0394686	0.0160822
0.371735	0.786572	0.0380651	0.0162485
0.375756	0.791644	0.0389252	0.0164134
0.379713	0.7616	0.0379111	0.0165764
0.383731	0.825448	0.0395801	0.0167409
0.387684	0.718974	0.0374396	0.0169045
0.391652	0.792931	0.0389728	0.0170673
0.395725	0.830641	0.0390236	0.0172345
0.399812	0.775458	0.0383181	0.0174033
0.403852	0.858403	0.0400134	0.0175704
0.407886	0.758741	0.0380736	0.0177373
0.411876	0.700448	0.036846	0.017902
0.415889	0.776464	0.0385604	0.0180681
0.41986	0.825641	0.0400055	0.0182323
0.42394	0.762912	0.037692	0.0184004
0.427963	0.777385	0.0392587	0.0185668
0.432011	0.822123	0.0390107	0.0187356
0.436049	0.784687	0.0397831	0.0189025
0.439873	0.806374	0.0434151	0.0190643
0.444009	0.738974	0.0450846	0.0192389
0.448046	0.882015	0.0545571	0.019408
0.452045	0.750901	0.0528926	0.0195768
0.45607	0.698568	0.0561946	0.0197443
0.46003	0.801967	0.0636191	0.0199112
0.464148	0.818951	0.068719	0.0200833
0.468097	0.74179	0.0767617	0.0202485
0.472026	0.8432	0.0843988	0.0204134
0.476275	0.843564	0.0977723	0.020591
0.480114	0.786425	0.122753	0.0207519
0.48389	0.817241	0.138345	0.0209102
0.487773	0.708748	0.235611	0.0210725
