GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:30:44     End: 18-Oct-11   06:30:54   
  
Foreground:  44761 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 9 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174689	1.15452	0.00603908	0.00852084
0.178688	1.10257	0.00581718	0.00866632
0.182678	1.05776	0.00563865	0.00881946
0.186711	1.0085	0.00545263	0.00897098
0.190724	0.989315	0.00532039	0.00911766
0.194726	0.952945	0.00526497	0.00926971
0.19871	0.930466	0.00507544	0.00942005
0.202756	0.90891	0.00498574	0.00957475
0.206788	0.894592	0.00489467	0.00972614
0.210746	0.882759	0.004948	0.0098805
0.214753	0.871127	0.00470868	0.0100312
0.218791	0.851863	0.00470449	0.010191
0.222781	0.852433	0.00466748	0.0103416
0.226748	0.840114	0.00458938	0.0104964
0.230797	0.834971	0.00449017	0.0106551
0.234765	0.826555	0.00453079	0.0108078
0.238753	0.824419	0.00442103	0.0109661
0.242747	0.821987	0.00439411	0.0111197
0.24681	0.825378	0.00491127	0.0112546
0.250863	0.82719	0.00497149	0.0113996
0.254925	0.816479	0.00512207	0.0115548
0.258933	0.815347	0.00509944	0.0117125
0.263003	0.81558	0.00516892	0.0118688
0.267059	0.801581	0.00510366	0.012029
0.271113	0.807132	0.00529052	0.0121862
0.27509	0.808651	0.0052117	0.0123429
0.279108	0.806163	0.00533704	0.012501
0.283095	0.810538	0.0052647	0.0126606
0.28717	0.803757	0.00528616	0.0128212
0.291182	0.803571	0.00533675	0.0129833
0.295179	0.808546	0.00542943	0.0131391
0.29914	0.807205	0.00537256	0.0133004
0.30313	0.819003	0.00553652	0.013459
0.307133	0.806525	0.00530227	0.0136209
0.311144	0.81298	0.0056069	0.0137812
0.315143	0.801816	0.00527893	0.0139418
0.319297	0.793777	0.0053753	0.0141106
0.323343	0.804626	0.00541138	0.0142729
0.327425	0.818226	0.00547196	0.0144412
0.33141	0.803685	0.00554864	0.0146
0.335434	0.79667	0.00537289	0.0147655
0.339421	0.805271	0.00563118	0.0149262
0.343397	0.800966	0.00542736	0.0150896
0.347386	0.818622	0.00564214	0.0152517
0.351394	0.804032	0.00546123	0.0154153
0.355373	0.803508	0.00558903	0.0155781
0.359426	0.809353	0.00543096	0.0157427
0.363517	0.805651	0.00550277	0.0159108
0.367581	0.802184	0.00550585	0.0160771
0.371618	0.802145	0.00549541	0.0162434
0.375638	0.806924	0.00562086	0.0164082
0.379594	0.803919	0.00556575	0.0165712
0.38361	0.807103	0.0056031	0.0167356
0.387562	0.799733	0.00563576	0.0168992
0.391529	0.800257	0.00559758	0.017062
0.395601	0.80771	0.00550461	0.0172291
0.399686	0.805759	0.00558043	0.0173978
0.403726	0.809666	0.00556874	0.0175648
0.407758	0.800749	0.00558743	0.0177317
0.411747	0.816199	0.00566599	0.0178964
0.415759	0.794695	0.00558065	0.0180624
0.419728	0.803205	0.00565007	0.0182266
0.423807	0.819786	0.0055746	0.0183947
0.427829	0.804301	0.00570093	0.018561
0.431875	0.807164	0.00552837	0.0187297
0.435912	0.811445	0.00578238	0.0188965
0.439735	0.807529	0.00620677	0.0190583
0.443869	0.810678	0.00674409	0.0192328
0.447905	0.806635	0.00746788	0.0194019
0.451903	0.800692	0.00778045	0.0195707
0.455927	0.803197	0.00857683	0.0197381
0.459885	0.804487	0.00909884	0.0199049
0.464003	0.800177	0.00969959	0.020077
0.46795	0.802523	0.0113974	0.0202422
0.471878	0.798546	0.0117418	0.020407
0.476126	0.792071	0.0135423	0.0205845
0.479963	0.796965	0.0176528	0.0207454
0.483739	0.754927	0.0189617	0.0209036
0.48762	0.83071	0.036361	0.0210658
