GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 31 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.16752	0.0411019	0.00866904
0.182735	1.12211	0.0399273	0.00882223
0.186769	1.08022	0.0388359	0.0089738
0.190784	0.971689	0.036352	0.00912053
0.194787	1.01425	0.0374501	0.00927262
0.198772	0.953356	0.0354742	0.00942301
0.20282	0.92032	0.0346622	0.00957776
0.206853	0.930493	0.0344864	0.00972919
0.210813	0.926449	0.0350176	0.00988361
0.21482	0.915418	0.0333936	0.0100343
0.21886	0.865839	0.0328323	0.0101942
0.222851	0.838299	0.0320555	0.0103448
0.226819	0.845846	0.0318737	0.0104997
0.230869	0.880671	0.0318902	0.0106584
0.234838	0.830532	0.0314637	0.0108112
0.238828	0.813699	0.0304478	0.0109696
0.242824	0.858523	0.0311	0.0111232
0.246887	0.827885	0.0340781	0.0112582
0.250941	0.911535	0.0360919	0.0114032
0.255005	0.847088	0.036158	0.0115584
0.259014	0.789879	0.0348397	0.0117162
0.263086	0.871974	0.0370305	0.0118725
0.267143	0.808271	0.0355308	0.0120328
0.271198	0.746522	0.0353365	0.01219
0.275177	0.824786	0.0365045	0.0123468
0.279195	0.756929	0.0358713	0.0125049
0.283184	0.749214	0.0351413	0.0126646
0.28726	0.827248	0.037177	0.0128252
0.291273	0.791384	0.0367613	0.0129874
0.295272	0.837119	0.0382652	0.0131432
0.299234	0.816505	0.0374741	0.0133046
0.303225	0.784651	0.0376253	0.0134633
0.307229	0.774944	0.0360613	0.0136251
0.311242	0.819464	0.0390444	0.0137855
0.315242	0.79125	0.0363812	0.0139462
0.319397	0.82704	0.0380699	0.014115
0.323444	0.822594	0.0379442	0.0142773
0.327527	0.84652	0.0385352	0.0144457
0.331514	0.752064	0.0373034	0.0146046
0.335539	0.869246	0.0388818	0.0147701
0.339528	0.788087	0.0386721	0.0149308
0.343505	0.731943	0.036072	0.0150944
0.347495	0.814352	0.039054	0.0152565
0.351504	0.750602	0.0366601	0.0154202
0.355484	0.848467	0.0398249	0.0155829
0.359539	0.788342	0.0371919	0.0157477
0.363631	0.765331	0.0372849	0.0159158
0.367697	0.787142	0.0378911	0.0160822
0.371735	0.833214	0.0388375	0.0162485
0.375756	0.752978	0.0376915	0.0164134
0.379713	0.809273	0.0387612	0.0165764
0.383731	0.774079	0.0381122	0.0167409
0.387684	0.746881	0.0379063	0.0169045
0.391652	0.781378	0.038429	0.0170673
0.395725	0.822874	0.0385562	0.0172345
0.399812	0.78399	0.038254	0.0174033
0.403852	0.732239	0.0368428	0.0175704
0.407886	0.804016	0.0388446	0.0177373
0.411876	0.749295	0.0377226	0.017902
0.415889	0.712816	0.0368021	0.0180681
0.41986	0.82246	0.0396903	0.0182323
0.42394	0.84144	0.0391549	0.0184004
0.427963	0.803329	0.0396052	0.0185668
0.432011	0.833497	0.0390052	0.0187356
0.436049	0.76359	0.0389885	0.0189025
0.439873	0.808233	0.0430541	0.0190643
0.444009	0.759969	0.0453937	0.0192389
0.448046	0.756814	0.0503188	0.019408
0.452045	0.789074	0.0536755	0.0195768
0.45607	0.719866	0.0565222	0.0197443
0.46003	0.839084	0.0644292	0.0199112
0.464148	0.801018	0.0674973	0.0200833
0.468097	0.738654	0.0760747	0.0202485
0.472026	0.8015	0.0819244	0.0204134
0.476275	0.840157	0.0967936	0.020591
0.480114	0.901332	0.130159	0.0207519
0.48389	0.803942	0.136211	0.0209102
0.487773	0.478566	0.194517	0.0210725
