GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 181 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.15397	0.0409739	0.00866904
0.182735	1.07194	0.0391363	0.00882223
0.186769	1.00063	0.037521	0.0089738
0.190784	1.00075	0.0369714	0.00912053
0.194787	0.941731	0.0362471	0.00927262
0.198772	0.930061	0.0351382	0.00942301
0.20282	0.892289	0.0342337	0.00957776
0.206853	0.878996	0.0336706	0.00972919
0.210813	0.857825	0.0338157	0.00988361
0.21482	0.856413	0.0324175	0.0100343
0.21886	0.843503	0.0324742	0.0101942
0.222851	0.812722	0.0316346	0.0103448
0.226819	0.825052	0.0315979	0.0104997
0.230869	0.85994	0.0316114	0.0106584
0.234838	0.841873	0.0317503	0.0108112
0.238828	0.82829	0.0307749	0.0109696
0.242824	0.779186	0.0297726	0.0111232
0.246887	0.806997	0.0337303	0.0112582
0.250941	0.860769	0.0351926	0.0114032
0.255005	0.841446	0.0360769	0.0115584
0.259014	0.773657	0.034558	0.0117162
0.263086	0.831044	0.0362076	0.0118725
0.267143	0.852325	0.0365548	0.0120328
0.271198	0.809841	0.0368708	0.01219
0.275177	0.819528	0.0364774	0.0123468
0.279195	0.834138	0.0377422	0.0125049
0.283184	0.857991	0.0376411	0.0126646
0.28726	0.750692	0.0355663	0.0128252
0.291273	0.818634	0.0374581	0.0129874
0.295272	0.853175	0.0387151	0.0131432
0.299234	0.821875	0.0377161	0.0133046
0.303225	0.843149	0.0390209	0.0134633
0.307229	0.770282	0.0360677	0.0136251
0.311242	0.7809	0.0382514	0.0137855
0.315242	0.715286	0.0347599	0.0139462
0.319397	0.699139	0.0351983	0.014115
0.323444	0.864605	0.0389381	0.0142773
0.327527	0.778972	0.0371732	0.0144457
0.331514	0.789453	0.0382686	0.0146046
0.335539	0.844437	0.0384593	0.0147701
0.339528	0.831624	0.039766	0.0149308
0.343505	0.851774	0.038895	0.0150944
0.347495	0.791196	0.0386055	0.0152565
0.351504	0.759869	0.0369716	0.0154202
0.355484	0.760051	0.0378882	0.0155829
0.359539	0.770079	0.0368973	0.0157477
0.363631	0.747061	0.0369589	0.0159158
0.367697	0.643504	0.0344917	0.0160822
0.371735	0.763261	0.0373456	0.0162485
0.375756	0.834687	0.0397837	0.0164134
0.379713	0.780131	0.0381934	0.0165764
0.383731	0.777751	0.0382853	0.0167409
0.387684	0.791621	0.0390349	0.0169045
0.391652	0.817749	0.0393646	0.0170673
0.395725	0.791251	0.0379464	0.0172345
0.399812	0.820368	0.0391941	0.0174033
0.403852	0.755422	0.037526	0.0175704
0.407886	0.782767	0.0384832	0.0177373
0.411876	0.82378	0.0396054	0.017902
0.415889	0.813864	0.0392896	0.0180681
0.41986	0.838132	0.0401564	0.0182323
0.42394	0.824475	0.038906	0.0184004
0.427963	0.818944	0.040026	0.0185668
0.432011	0.805011	0.0384314	0.0187356
0.436049	0.849533	0.041178	0.0189025
0.439873	0.750154	0.0417547	0.0190643
0.444009	0.803809	0.0467691	0.0192389
0.448046	0.814644	0.0522342	0.019408
0.452045	0.842456	0.0555318	0.0195768
0.45607	0.695649	0.0558105	0.0197443
0.46003	0.798674	0.0631827	0.0199112
0.464148	0.745151	0.0653663	0.0200833
0.468097	0.789307	0.0788128	0.0202485
0.472026	0.779743	0.080964	0.0204134
0.476275	0.728007	0.0906916	0.020591
0.480114	0.65	0.111436	0.0207519
0.48389	0.722021	0.129917	0.0209102
0.487773	0.628293	0.221495	0.0210725
