GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:35:09     End: 18-Oct-11   06:35:19   
  
Foreground:  44787 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 35 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174628	1.14006	0.00600458	0.00851783
0.178625	1.09592	0.00580486	0.00866326
0.182614	1.05328	0.00563184	0.00881634
0.186645	1.00304	0.00544292	0.00896781
0.190657	0.96973	0.00527124	0.00911444
0.194657	0.94782	0.00525595	0.00926644
0.19864	0.921367	0.00505506	0.00941672
0.202684	0.899144	0.00496369	0.00957137
0.206715	0.890441	0.00488752	0.0097227
0.210672	0.873686	0.00492667	0.00987701
0.214677	0.854944	0.00466903	0.0100276
0.218714	0.854686	0.00471719	0.0101874
0.222702	0.845745	0.00465415	0.0103379
0.226668	0.83376	0.00457613	0.0104927
0.230715	0.833236	0.00449027	0.0106513
0.234682	0.827108	0.00453718	0.010804
0.238669	0.825787	0.0044295	0.0109622
0.242662	0.828251	0.00441653	0.0111158
0.246723	0.818258	0.00489532	0.0112507
0.250774	0.820977	0.00495789	0.0113956
0.254835	0.819469	0.00513572	0.0115507
0.258841	0.817357	0.00511095	0.0117084
0.26291	0.814157	0.00516838	0.0118646
0.266965	0.811828	0.00514196	0.0120247
0.271017	0.807784	0.00529693	0.0121819
0.274993	0.808721	0.00521766	0.0123385
0.279009	0.803635	0.0053332	0.0124966
0.282995	0.807297	0.00525824	0.0126561
0.287069	0.812146	0.00532015	0.0128167
0.291079	0.809299	0.0053622	0.0129787
0.295075	0.807479	0.00543152	0.0131345
0.299035	0.806887	0.00537411	0.0132957
0.303023	0.814698	0.00552752	0.0134543
0.307025	0.810065	0.00531892	0.0136161
0.311034	0.818918	0.00563317	0.0137763
0.315032	0.814061	0.00532471	0.0139369
0.319184	0.799803	0.0054007	0.0141056
0.323228	0.791909	0.00537347	0.0142678
0.327309	0.801883	0.00542196	0.0144361
0.331293	0.812364	0.00558528	0.0145949
0.335315	0.804089	0.00540244	0.0147603
0.339301	0.792563	0.00559271	0.0149209
0.343276	0.802649	0.00543843	0.0150843
0.347264	0.797754	0.00557475	0.0152463
0.35127	0.798093	0.0054466	0.0154099
0.355247	0.800664	0.0055858	0.0155726
0.359299	0.793239	0.00538256	0.0157372
0.363388	0.810094	0.00552401	0.0159052
0.367451	0.804076	0.00551769	0.0160714
0.371487	0.794745	0.00547671	0.0162377
0.375505	0.79791	0.00559482	0.0164024
0.37946	0.804704	0.00557431	0.0165654
0.383475	0.804676	0.00559979	0.0167297
0.387425	0.806048	0.00566339	0.0168933
0.391391	0.803043	0.00561257	0.0170559
0.395461	0.791375	0.00545409	0.017223
0.399545	0.799686	0.00556417	0.0173916
0.403583	0.797582	0.00553265	0.0175586
0.407614	0.791885	0.00556101	0.0177254
0.411601	0.803662	0.00562711	0.0178901
0.415612	0.793679	0.00558282	0.018056
0.41958	0.809174	0.00567417	0.0182202
0.423657	0.802999	0.00552177	0.0183882
0.427678	0.795132	0.0056747	0.0185544
0.431723	0.808419	0.00553756	0.0187231
0.435758	0.802251	0.00575568	0.0188899
0.439579	0.795355	0.00616556	0.0190516
0.443713	0.802734	0.00671782	0.019226
0.447747	0.794214	0.00741775	0.0193951
0.451744	0.807378	0.00782147	0.0195638
0.455766	0.803945	0.00859006	0.0197312
0.459723	0.802869	0.00909664	0.0198979
0.463839	0.786001	0.00962272	0.0200699
0.467785	0.796061	0.0113599	0.020235
0.471712	0.796745	0.0117426	0.0203998
0.475957	0.79164	0.0135516	0.0205772
0.479793	0.789247	0.0175751	0.0207381
0.483568	0.791835	0.0194392	0.0208962
0.487447	0.783746	0.0353402	0.0210584
