GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:35:50     End: 18-Oct-11   06:36:00   
  
Foreground:  44791 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 39 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174628	1.14507	0.00600918	0.00851783
0.178625	1.09773	0.00580129	0.00866326
0.182614	1.04108	0.00558985	0.00881634
0.186645	1.00983	0.00545404	0.00896781
0.190657	0.970867	0.00526694	0.00911444
0.194657	0.948327	0.00524909	0.00926644
0.19864	0.920245	0.00504402	0.00941672
0.202684	0.900881	0.00496089	0.00957137
0.206715	0.885963	0.00486721	0.0097227
0.210672	0.862897	0.0048883	0.00987701
0.214677	0.860346	0.0046773	0.0100276
0.218714	0.864298	0.00473711	0.0101874
0.222702	0.845958	0.00464756	0.0103379
0.226668	0.835948	0.00457529	0.0104927
0.230715	0.836654	0.00449233	0.0106513
0.234682	0.834908	0.00455198	0.010804
0.238669	0.82131	0.00441039	0.0109622
0.242662	0.823512	0.00439688	0.0111158
0.246723	0.824933	0.00490883	0.0112507
0.250774	0.829954	0.00497638	0.0113956
0.254835	0.824875	0.00514485	0.0115507
0.258841	0.827428	0.00513515	0.0117084
0.26291	0.81331	0.0051584	0.0118646
0.266965	0.806957	0.00511827	0.0120247
0.271017	0.808516	0.00529095	0.0121819
0.274993	0.810255	0.00521419	0.0123385
0.279009	0.81631	0.00536716	0.0124966
0.282995	0.80737	0.00525087	0.0126561
0.287069	0.809789	0.00530416	0.0128167
0.291079	0.803996	0.00533541	0.0129787
0.295075	0.80585	0.00541698	0.0131345
0.299035	0.803218	0.00535454	0.0132957
0.303023	0.804677	0.00548401	0.0134543
0.307025	0.806168	0.00529683	0.0136161
0.311034	0.79143	0.00552822	0.0137763
0.315032	0.794814	0.00525398	0.0139369
0.319184	0.806085	0.00541391	0.0141056
0.323228	0.805285	0.00541177	0.0142678
0.327309	0.809662	0.00544003	0.0144361
0.331293	0.798944	0.00553021	0.0145949
0.335315	0.805934	0.00540179	0.0147603
0.339301	0.812583	0.0056532	0.0149209
0.343276	0.803733	0.00543384	0.0150843
0.347264	0.808689	0.00560547	0.0152463
0.35127	0.802519	0.00545334	0.0154099
0.355247	0.803667	0.00558748	0.0155726
0.359299	0.796825	0.00538694	0.0157372
0.363388	0.810197	0.00551538	0.0159052
0.367451	0.798085	0.00548926	0.0160714
0.371487	0.81007	0.00552021	0.0162377
0.375505	0.803295	0.00560576	0.0164024
0.37946	0.799266	0.00554638	0.0165654
0.383475	0.800543	0.00557679	0.0167297
0.387425	0.800707	0.00563681	0.0168933
0.391391	0.815118	0.00564555	0.0170559
0.395461	0.79906	0.005472	0.017223
0.399545	0.80521	0.00557582	0.0173916
0.403583	0.805977	0.00555369	0.0175586
0.407614	0.807003	0.0056051	0.0177254
0.411601	0.812808	0.00565186	0.0178901
0.415612	0.803289	0.00560787	0.018056
0.41958	0.809954	0.00566911	0.0182202
0.423657	0.812651	0.00554645	0.0183882
0.427678	0.808445	0.00571329	0.0185544
0.431723	0.795928	0.00548715	0.0187231
0.435758	0.800972	0.00574196	0.0188899
0.439579	0.795353	0.00615694	0.0190516
0.443713	0.815287	0.00676055	0.019226
0.447747	0.791674	0.00739512	0.0193951
0.451744	0.800525	0.00777595	0.0195638
0.455766	0.799429	0.0085505	0.0197312
0.459723	0.809423	0.00911907	0.0198979
0.463839	0.806971	0.00973448	0.0200699
0.467785	0.803941	0.0113989	0.020235
0.471712	0.813375	0.0118445	0.0203998
0.475957	0.780132	0.0134337	0.0205772
0.479793	0.779538	0.01745	0.0207381
0.483568	0.794424	0.0194309	0.0208962
0.487447	0.82847	0.0362963	0.0210584
