GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:32:36     End: 18-Oct-11   06:32:46   
  
Foreground:  44772 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 20 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174669	1.14501	0.00601276	0.00851984
0.178667	1.10169	0.00581545	0.0086653
0.182657	1.05634	0.00563572	0.00881842
0.186689	1.00794	0.00545129	0.00896993
0.190701	0.974865	0.00528069	0.00911659
0.194703	0.958254	0.00528038	0.00926862
0.198686	0.924208	0.00505824	0.00941894
0.202732	0.897309	0.00495337	0.00957362
0.206764	0.879913	0.00485411	0.00972499
0.210722	0.877083	0.00493198	0.00987934
0.214728	0.866091	0.00469498	0.01003
0.218765	0.855403	0.00471566	0.0101898
0.222755	0.84982	0.00466005	0.0103403
0.226721	0.83414	0.00457256	0.0104952
0.230769	0.83843	0.00449894	0.0106538
0.234737	0.826181	0.00453071	0.0108065
0.238725	0.825943	0.00442552	0.0109648
0.242719	0.819922	0.00438992	0.0111184
0.246781	0.822757	0.00490459	0.0112533
0.250833	0.821039	0.00495265	0.0113983
0.254895	0.814457	0.00511524	0.0115534
0.258902	0.822042	0.00512153	0.0117111
0.262972	0.815042	0.00516664	0.0118674
0.267028	0.813347	0.00514206	0.0120276
0.271081	0.81881	0.00532935	0.0121847
0.275058	0.816376	0.00523749	0.0123414
0.279075	0.811883	0.00535594	0.0124995
0.283062	0.800305	0.00523081	0.0126591
0.287136	0.812135	0.00531505	0.0128197
0.291148	0.810251	0.00535891	0.0129818
0.295144	0.807561	0.00542632	0.0131376
0.299105	0.805974	0.00536676	0.0132989
0.303094	0.806942	0.00549638	0.0134574
0.307097	0.809981	0.00531409	0.0136193
0.311108	0.810578	0.00559855	0.0137795
0.315106	0.802051	0.00528113	0.0139401
0.319259	0.795875	0.00538263	0.014109
0.323305	0.798017	0.00538989	0.0142712
0.327386	0.802395	0.00541791	0.0144395
0.331371	0.803401	0.0055489	0.0145983
0.335394	0.806224	0.00540596	0.0147638
0.339381	0.802955	0.00562422	0.0149244
0.343357	0.803825	0.0054379	0.0150878
0.347345	0.810449	0.00561305	0.0152499
0.351353	0.798562	0.00544326	0.0154135
0.355331	0.801683	0.00558381	0.0155762
0.359384	0.811881	0.00544086	0.0157409
0.363474	0.813645	0.00553045	0.0159089
0.367538	0.793541	0.00547732	0.0160752
0.371574	0.797292	0.0054783	0.0162415
0.375594	0.801652	0.00560455	0.0164063
0.379549	0.807079	0.00557794	0.0165693
0.383565	0.806256	0.00560086	0.0167337
0.387517	0.80772	0.00566414	0.0168972
0.391483	0.802021	0.00560391	0.01706
0.395554	0.793531	0.00545746	0.0172271
0.399639	0.80288	0.0055713	0.0173957
0.403678	0.802921	0.00554562	0.0175628
0.40771	0.799851	0.00558322	0.0177296
0.411698	0.808244	0.00563886	0.0178943
0.41571	0.798735	0.00559538	0.0180603
0.419679	0.802205	0.00564529	0.0182245
0.423757	0.806224	0.00552842	0.0183925
0.427778	0.801716	0.00569379	0.0185588
0.431825	0.795438	0.00548805	0.0187275
0.435861	0.798226	0.00573441	0.0188943
0.439683	0.794896	0.00616051	0.0190561
0.443817	0.806394	0.00672655	0.0192306
0.447853	0.792172	0.00740148	0.0193996
0.45185	0.804813	0.00780368	0.0195684
0.455873	0.780514	0.00845642	0.0197358
0.459831	0.79322	0.00903052	0.0199026
0.463948	0.787186	0.00962069	0.0200746
0.467895	0.80827	0.0114367	0.0202398
0.471823	0.800998	0.01176	0.0204046
0.476069	0.815439	0.0137401	0.0205821
0.479906	0.811556	0.0178146	0.0207429
0.483682	0.788087	0.0193785	0.0209011
0.487562	0.758972	0.034749	0.0210634
