GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:38:02     End: 18-Oct-11   06:38:13   
  
Foreground:  44804 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 52 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174648	1.13577	0.00598365	0.00851884
0.178646	1.08173	0.00575737	0.00866428
0.182635	1.03072	0.00556033	0.00881738
0.186667	0.999568	0.00542508	0.00896887
0.190679	0.970303	0.0052643	0.00911552
0.19468	0.939874	0.00522471	0.00926753
0.198663	0.913936	0.00502642	0.00941783
0.202708	0.901241	0.00496096	0.00957249
0.206739	0.8851	0.00486497	0.00972384
0.210697	0.869486	0.00490644	0.00987818
0.214702	0.860052	0.00467582	0.0100288
0.218739	0.850376	0.00469741	0.0101886
0.222728	0.842371	0.00463712	0.0103391
0.226695	0.836032	0.00457425	0.010494
0.230742	0.822321	0.00445256	0.0106526
0.234709	0.820963	0.00451247	0.0108052
0.238697	0.813424	0.0043885	0.0109635
0.24269	0.827253	0.00440581	0.0111171
0.246752	0.817859	0.00488659	0.011252
0.250804	0.811102	0.00491886	0.0113969
0.254865	0.823641	0.0051403	0.0115521
0.258872	0.810143	0.00508056	0.0117097
0.262941	0.806727	0.00513675	0.011866
0.266996	0.811121	0.0051309	0.0120262
0.271049	0.811659	0.00530155	0.0121833
0.275026	0.811793	0.00521897	0.01234
0.279042	0.81093	0.00534919	0.0124981
0.283028	0.807961	0.00525255	0.0126576
0.287102	0.810089	0.00530426	0.0128182
0.291113	0.80416	0.00533542	0.0129803
0.29511	0.808298	0.00542489	0.013136
0.29907	0.803226	0.00535355	0.0132973
0.303058	0.811461	0.00550672	0.0134559
0.307061	0.804035	0.00529002	0.0136177
0.311071	0.802836	0.00556747	0.0137779
0.315069	0.806437	0.00529121	0.0139385
0.319222	0.803744	0.00540455	0.0141073
0.323267	0.802298	0.00540011	0.0142695
0.327347	0.796895	0.00539575	0.0144378
0.331332	0.804477	0.00554833	0.0145966
0.335355	0.799109	0.00537712	0.014762
0.339341	0.805378	0.00562827	0.0149226
0.343316	0.805919	0.00544012	0.0150861
0.347305	0.801621	0.00557967	0.0152481
0.351311	0.79508	0.00542666	0.0154117
0.355289	0.799984	0.0055733	0.0155744
0.359342	0.794924	0.0053784	0.015739
0.363431	0.815139	0.00553178	0.015907
0.367495	0.797417	0.0054856	0.0160733
0.37153	0.809406	0.00551585	0.0162396
0.375549	0.799123	0.00559031	0.0164044
0.379505	0.812169	0.00559086	0.0165673
0.38352	0.803257	0.00558573	0.0167317
0.387471	0.809907	0.0056675	0.0168952
0.391437	0.800094	0.00559288	0.0170579
0.395507	0.803515	0.00548848	0.017225
0.399592	0.799748	0.00555603	0.0173937
0.403631	0.804408	0.00554695	0.0175607
0.407662	0.787584	0.0055367	0.0177275
0.41165	0.80997	0.00564145	0.0178922
0.415661	0.794738	0.00557617	0.0180582
0.419629	0.801533	0.00563859	0.0182223
0.423707	0.805779	0.00552248	0.0183903
0.427728	0.796757	0.00567211	0.0185566
0.431774	0.80192	0.00550672	0.0187253
0.435809	0.795461	0.00572009	0.0188921
0.439631	0.793047	0.00614925	0.0190539
0.443765	0.79906	0.00669182	0.0192283
0.4478	0.787899	0.00737626	0.0193974
0.451797	0.808918	0.00781425	0.0195661
0.45582	0.81569	0.00863684	0.0197335
0.459777	0.779136	0.00894851	0.0199002
0.463893	0.823195	0.00982976	0.0200723
0.46784	0.785747	0.0112624	0.0202374
0.471767	0.783585	0.011626	0.0204022
0.476013	0.799499	0.0135961	0.0205797
0.47985	0.774397	0.0173822	0.0207405
0.483625	0.785712	0.0193302	0.0208987
0.487505	0.746541	0.0344569	0.0210609
