GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:37:01     End: 18-Oct-11   06:37:11   
  
Foreground:  44798 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 46 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174648	1.14022	0.00600053	0.00851884
0.178646	1.07844	0.00575283	0.00866428
0.182635	1.04526	0.00560539	0.00881738
0.186667	1.00105	0.0054333	0.00896887
0.190679	0.971363	0.00527185	0.00911552
0.19468	0.935971	0.00521879	0.00926753
0.198663	0.924617	0.0050604	0.00941783
0.202708	0.903582	0.00497224	0.00957249
0.206739	0.875728	0.00484384	0.00972384
0.210697	0.872754	0.00492065	0.00987818
0.214702	0.856564	0.00467045	0.0100288
0.218739	0.849103	0.00469845	0.0101886
0.222728	0.843125	0.00464297	0.0103391
0.226695	0.827815	0.00455575	0.010494
0.230742	0.835057	0.00449108	0.0106526
0.234709	0.832504	0.00454865	0.0108052
0.238697	0.827656	0.00443082	0.0109635
0.24269	0.823463	0.00440031	0.0111171
0.246752	0.811606	0.0048723	0.011252
0.250804	0.81584	0.00493785	0.0113969
0.254865	0.815758	0.00512097	0.0115521
0.258872	0.817445	0.00510761	0.0117097
0.262941	0.811371	0.00515712	0.011866
0.266996	0.805172	0.005117	0.0120262
0.271049	0.816492	0.0053219	0.0121833
0.275026	0.803353	0.00519604	0.01234
0.279042	0.807831	0.00534321	0.0124981
0.283028	0.809142	0.00526049	0.0126576
0.287102	0.808909	0.00530615	0.0128182
0.291113	0.804431	0.00534131	0.0129803
0.29511	0.817223	0.0054605	0.013136
0.29907	0.80565	0.00536658	0.0132973
0.303058	0.804077	0.00548734	0.0134559
0.307061	0.809918	0.00531439	0.0136177
0.311071	0.805173	0.00558076	0.0137779
0.315069	0.803698	0.00528698	0.0139385
0.319222	0.795944	0.00538374	0.0141073
0.323267	0.798459	0.00539279	0.0142695
0.327347	0.81111	0.0054497	0.0144378
0.331332	0.807683	0.00556406	0.0145966
0.335355	0.795901	0.00537211	0.014762
0.339341	0.80321	0.00562418	0.0149226
0.343316	0.797545	0.00541776	0.0150861
0.347305	0.799885	0.00557855	0.0152481
0.351311	0.81287	0.00549317	0.0154117
0.355289	0.794693	0.00555916	0.0155744
0.359342	0.796385	0.00538816	0.015739
0.363431	0.804838	0.00550232	0.015907
0.367495	0.805272	0.00551845	0.0160733
0.37153	0.797971	0.00548259	0.0162396
0.375549	0.795992	0.00558462	0.0164044
0.379505	0.799108	0.0055512	0.0165673
0.38352	0.799382	0.00557772	0.0167317
0.387471	0.804391	0.00565345	0.0168952
0.391437	0.796826	0.00558745	0.0170579
0.395507	0.808981	0.00551063	0.017225
0.399592	0.791436	0.00553189	0.0173937
0.403631	0.798862	0.00553375	0.0175607
0.407662	0.800623	0.00558804	0.0177275
0.41165	0.815315	0.00566503	0.0178922
0.415661	0.802962	0.00561197	0.0180582
0.419629	0.802444	0.00564627	0.0182223
0.423707	0.802231	0.00551604	0.0183903
0.427728	0.804903	0.00570547	0.0185566
0.431774	0.802247	0.00551269	0.0187253
0.435809	0.799683	0.00574074	0.0188921
0.439631	0.801426	0.006186	0.0190539
0.443765	0.798642	0.00669543	0.0192283
0.4478	0.795912	0.00742094	0.0193974
0.451797	0.794774	0.00775396	0.0195661
0.45582	0.787391	0.00849618	0.0197335
0.459777	0.795135	0.00904508	0.0199002
0.463893	0.789946	0.0096414	0.0200723
0.46784	0.793181	0.0113317	0.0202374
0.471767	0.805001	0.0117945	0.0204022
0.476013	0.803573	0.0136439	0.0205797
0.47985	0.780344	0.0174685	0.0207405
0.483625	0.777074	0.0192487	0.0208987
0.487505	0.746127	0.0344637	0.0210609
