GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 101 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.12621	0.0403049	0.00866904
0.182735	1.06334	0.0388321	0.00882223
0.186769	1.04889	0.0382558	0.0089738
0.190784	1.00174	0.0368429	0.00912053
0.194787	0.955899	0.0363248	0.00927262
0.198772	0.919891	0.0348147	0.00942301
0.20282	0.900188	0.034246	0.00957776
0.206853	0.954629	0.0348659	0.00972919
0.210813	0.821849	0.0330011	0.00988361
0.21482	0.839986	0.0319667	0.0100343
0.21886	0.860576	0.0326852	0.0101942
0.222851	0.860965	0.0324367	0.0103448
0.226819	0.856275	0.0319996	0.0104997
0.230869	0.832044	0.0309936	0.0106584
0.234838	0.774321	0.0303772	0.0108112
0.238828	0.832746	0.0307398	0.0109696
0.242824	0.835584	0.0306537	0.0111232
0.246887	0.856128	0.0345568	0.0112582
0.250941	0.795273	0.0337548	0.0114032
0.255005	0.790498	0.0348766	0.0115584
0.259014	0.764772	0.0342413	0.0117162
0.263086	0.839461	0.0362766	0.0118725
0.267143	0.812308	0.0356061	0.0120328
0.271198	0.818316	0.0368585	0.01219
0.275177	0.839954	0.0367543	0.0123468
0.279195	0.791282	0.0366091	0.0125049
0.283184	0.770428	0.035562	0.0126646
0.28726	0.763516	0.0357472	0.0128252
0.291273	0.756923	0.0359433	0.0129874
0.295272	0.809601	0.0376895	0.0131432
0.299234	0.800939	0.0370234	0.0133046
0.303225	0.789302	0.0376427	0.0134633
0.307229	0.758806	0.035661	0.0136251
0.311242	0.835754	0.0393014	0.0137855
0.315242	0.812492	0.0368215	0.0139462
0.319397	0.768309	0.0366698	0.014115
0.323444	0.797049	0.0372882	0.0142773
0.327527	0.822292	0.0379836	0.0144457
0.331514	0.823317	0.0388911	0.0146046
0.335539	0.827601	0.0379046	0.0147701
0.339528	0.830195	0.0395758	0.0149308
0.343505	0.791513	0.0373798	0.0150944
0.347495	0.802246	0.038702	0.0152565
0.351504	0.797861	0.0376951	0.0154202
0.355484	0.809869	0.0388806	0.0155829
0.359539	0.766145	0.0366403	0.0157477
0.363631	0.794852	0.0378897	0.0159158
0.367697	0.799327	0.0380912	0.0160822
0.371735	0.814966	0.038405	0.0162485
0.375756	0.801661	0.0387993	0.0164134
0.379713	0.793352	0.038312	0.0165764
0.383731	0.816232	0.0390331	0.0167409
0.387684	0.761355	0.0381616	0.0169045
0.391652	0.778383	0.0382473	0.0170673
0.395725	0.833072	0.0387439	0.0172345
0.399812	0.750819	0.0374048	0.0174033
0.403852	0.795046	0.0382628	0.0175704
0.407886	0.746988	0.0374655	0.0177373
0.411876	0.76715	0.0381455	0.017902
0.415889	0.796966	0.0387594	0.0180681
0.41986	0.78456	0.0386871	0.0182323
0.42394	0.744691	0.0368714	0.0184004
0.427963	0.73863	0.0380139	0.0185668
0.432011	0.758745	0.0372174	0.0187356
0.436049	0.85256	0.0410965	0.0189025
0.439873	0.814379	0.0432021	0.0190643
0.444009	0.842605	0.0476223	0.0192389
0.448046	0.785409	0.0511177	0.019408
0.452045	0.798057	0.0539211	0.0195768
0.45607	0.764006	0.0580663	0.0197443
0.46003	0.706578	0.0593433	0.0199112
0.464148	0.688958	0.0626659	0.0200833
0.468097	0.706517	0.0743561	0.0202485
0.472026	0.835259	0.0832627	0.0204134
0.476275	0.84799	0.0970732	0.020591
0.480114	0.666793	0.112696	0.0207519
0.48389	0.960099	0.148465	0.0209102
0.487773	0.62051	0.21891	0.0210725
