GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:33:07     End: 18-Oct-11   06:33:17   
  
Foreground:  44775 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 23 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174689	1.15026	0.00602986	0.00852084
0.178688	1.09154	0.00579144	0.00866632
0.182678	1.05069	0.00562306	0.00881946
0.186711	0.997634	0.005426	0.00897098
0.190724	0.970809	0.00527205	0.00911766
0.194726	0.957949	0.00528196	0.00926971
0.19871	0.923965	0.00506014	0.00942005
0.202756	0.905673	0.00497969	0.00957475
0.206788	0.884074	0.00486899	0.00972614
0.210746	0.875309	0.00492917	0.0098805
0.214753	0.857996	0.00467588	0.0100312
0.218791	0.852163	0.00470912	0.010191
0.222781	0.851928	0.00466892	0.0103416
0.226748	0.842822	0.00459956	0.0104964
0.230797	0.835705	0.00449457	0.0106551
0.234765	0.823726	0.0045265	0.0108078
0.238753	0.824572	0.00442434	0.0109661
0.242747	0.822439	0.00439895	0.0111197
0.24681	0.820089	0.0048992	0.0112546
0.250863	0.815081	0.00493741	0.0113996
0.254925	0.823686	0.00514626	0.0115548
0.258933	0.817363	0.00510951	0.0117125
0.263003	0.815373	0.00517071	0.0118688
0.267059	0.811066	0.00513747	0.012029
0.271113	0.810504	0.00530382	0.0121862
0.27509	0.814568	0.0052343	0.0123429
0.279108	0.805849	0.00533813	0.012501
0.283095	0.809603	0.0052637	0.0126606
0.28717	0.809464	0.00530994	0.0128212
0.291182	0.810315	0.00536255	0.0129833
0.295179	0.816348	0.00545921	0.0131391
0.29914	0.809409	0.00538021	0.0133004
0.30313	0.80141	0.00547979	0.013459
0.307133	0.814124	0.00533009	0.0136209
0.311144	0.803504	0.00557727	0.0137812
0.315143	0.79941	0.00527324	0.0139418
0.319297	0.805191	0.00541779	0.0141106
0.323343	0.80269	0.00540819	0.0142729
0.327425	0.802045	0.0054199	0.0144412
0.33141	0.806996	0.00556389	0.0146
0.335434	0.803185	0.00539812	0.0147655
0.339421	0.803102	0.00562754	0.0149262
0.343397	0.80521	0.00544599	0.0150896
0.347386	0.794222	0.00555987	0.0152517
0.351394	0.800002	0.00545064	0.0154153
0.355373	0.797194	0.00557236	0.0155781
0.359426	0.804323	0.00541809	0.0157427
0.363517	0.795169	0.00547033	0.0159108
0.367581	0.807331	0.00552787	0.0160771
0.371618	0.800444	0.00549215	0.0162434
0.375638	0.790192	0.00556566	0.0164082
0.379594	0.807605	0.00558239	0.0165712
0.38361	0.808172	0.00561096	0.0167356
0.387562	0.811743	0.00568148	0.0168992
0.391529	0.813444	0.00564658	0.017062
0.395601	0.798485	0.00547712	0.0172291
0.399686	0.798935	0.00556045	0.0173978
0.403726	0.797067	0.00552944	0.0175648
0.407758	0.803246	0.00559948	0.0177317
0.411747	0.808109	0.0056418	0.0178964
0.415759	0.797663	0.00559467	0.0180624
0.419728	0.814479	0.00569082	0.0182266
0.423807	0.79969	0.00550884	0.0183947
0.427829	0.80552	0.00571085	0.018561
0.431875	0.808727	0.00553692	0.0187297
0.435912	0.800254	0.00574588	0.0188965
0.439735	0.80372	0.00619786	0.0190583
0.443869	0.809759	0.0067445	0.0192328
0.447905	0.805149	0.00746658	0.0194019
0.451903	0.810194	0.00783235	0.0195707
0.455927	0.797255	0.00855202	0.0197381
0.459885	0.800968	0.00908165	0.0199049
0.464003	0.78966	0.00964148	0.020077
0.46795	0.788717	0.0113024	0.0202422
0.471878	0.822077	0.0119288	0.020407
0.476126	0.787486	0.013513	0.0205845
0.479963	0.821151	0.0179236	0.0207454
0.483739	0.794268	0.0194561	0.0209036
0.48762	0.808586	0.0358958	0.0210658
