GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:35:19     End: 18-Oct-11   06:35:29   
  
Foreground:  44788 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 36 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174628	1.14983	0.00602728	0.00851783
0.178625	1.09615	0.00580153	0.00866326
0.182614	1.04687	0.00561105	0.00881634
0.186645	1.00026	0.00543125	0.00896781
0.190657	0.977388	0.00528877	0.00911444
0.194657	0.952357	0.00526524	0.00926644
0.19864	0.92555	0.00506256	0.00941672
0.202684	0.903696	0.00497261	0.00957137
0.206715	0.893257	0.00489203	0.0097227
0.210672	0.876798	0.00493192	0.00987701
0.214677	0.856195	0.00466933	0.0100276
0.218714	0.860829	0.00473169	0.0101874
0.222702	0.852406	0.00466912	0.0103379
0.226668	0.843055	0.0045983	0.0104927
0.230715	0.830409	0.00447925	0.0106513
0.234682	0.829218	0.00453946	0.010804
0.238669	0.823646	0.00442025	0.0109622
0.242662	0.817989	0.00438441	0.0111158
0.246723	0.820722	0.00489944	0.0112507
0.250774	0.808309	0.00491465	0.0113956
0.254835	0.815924	0.0051207	0.0115507
0.258841	0.817664	0.00510892	0.0117084
0.26291	0.820861	0.00518665	0.0118646
0.266965	0.817985	0.00515751	0.0120247
0.271017	0.805626	0.00528641	0.0121819
0.274993	0.812954	0.0052273	0.0123385
0.279009	0.81254	0.00535886	0.0124966
0.282995	0.797138	0.00522258	0.0126561
0.287069	0.807115	0.00529988	0.0128167
0.291079	0.813047	0.00537004	0.0129787
0.295075	0.817966	0.0054629	0.0131345
0.299035	0.807477	0.00537248	0.0132957
0.303023	0.805207	0.00549091	0.0134543
0.307025	0.807347	0.00530476	0.0136161
0.311034	0.805163	0.0055814	0.0137763
0.315032	0.809186	0.00530538	0.0139369
0.319184	0.811269	0.00543628	0.0141056
0.323228	0.802892	0.00540666	0.0142678
0.327309	0.797971	0.00540487	0.0144361
0.331293	0.800689	0.00554019	0.0145949
0.335315	0.811118	0.00542278	0.0147603
0.339301	0.812111	0.00565683	0.0149209
0.343276	0.807178	0.00544933	0.0150843
0.347264	0.810673	0.00561513	0.0152463
0.35127	0.813619	0.00549539	0.0154099
0.355247	0.808102	0.00560713	0.0155726
0.359299	0.799732	0.00539972	0.0157372
0.363388	0.810871	0.00552156	0.0159052
0.367451	0.810495	0.0055361	0.0160714
0.371487	0.800653	0.00549132	0.0162377
0.375505	0.801406	0.00560344	0.0164024
0.37946	0.807268	0.00557949	0.0165654
0.383475	0.809257	0.00561165	0.0167297
0.387425	0.813519	0.00568507	0.0168933
0.391391	0.799883	0.0055975	0.0170559
0.395461	0.815604	0.00553241	0.017223
0.399545	0.80081	0.00556482	0.0173916
0.403583	0.811009	0.00557516	0.0175586
0.407614	0.79274	0.00555988	0.0177254
0.411601	0.802141	0.00561801	0.0178901
0.415612	0.806462	0.00562379	0.018056
0.41958	0.813818	0.00568773	0.0182202
0.423657	0.80728	0.00553192	0.0183882
0.427678	0.801396	0.00569245	0.0185544
0.431723	0.804418	0.00551956	0.0187231
0.435758	0.803221	0.00575397	0.0188899
0.439579	0.790302	0.00614331	0.0190516
0.443713	0.801408	0.00670711	0.019226
0.447747	0.803402	0.00745528	0.0193951
0.451744	0.804817	0.00780275	0.0195638
0.455766	0.800777	0.00856555	0.0197312
0.459723	0.792583	0.00903022	0.0198979
0.463839	0.784034	0.009602	0.0200699
0.467785	0.773468	0.0111866	0.020235
0.471712	0.807671	0.0118142	0.0203998
0.475957	0.781991	0.0134648	0.0205772
0.479793	0.782948	0.0175029	0.0207381
0.483568	0.809475	0.0196424	0.0208962
0.487447	0.815952	0.0360367	0.0210584
