GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:32:16     End: 18-Oct-11   06:32:26   
  
Foreground:  44770 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 18 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174628	1.15051	0.0060261	0.00851783
0.178625	1.0845	0.00576642	0.00866326
0.182614	1.05399	0.00562661	0.00881634
0.186645	1.01485	0.00546863	0.00896781
0.190657	0.973911	0.00527636	0.00911444
0.194657	0.953987	0.00526713	0.00926644
0.19864	0.920169	0.00504499	0.00941672
0.202684	0.902594	0.0049661	0.00957137
0.206715	0.878948	0.00484971	0.0097227
0.210672	0.873087	0.00491906	0.00987701
0.214677	0.86858	0.00470083	0.0100276
0.218714	0.844722	0.00468334	0.0101874
0.222702	0.845827	0.00464716	0.0103379
0.226668	0.841416	0.00459141	0.0104927
0.230715	0.839582	0.00450139	0.0106513
0.234682	0.821584	0.0045161	0.010804
0.238669	0.821096	0.00441091	0.0109622
0.242662	0.820179	0.00438894	0.0111158
0.246723	0.816546	0.00488355	0.0112507
0.250774	0.819387	0.00494624	0.0113956
0.254835	0.814699	0.00511397	0.0115507
0.258841	0.81418	0.0050947	0.0117084
0.26291	0.815654	0.00516694	0.0118646
0.266965	0.812902	0.00513848	0.0120247
0.271017	0.808902	0.00529415	0.0121819
0.274993	0.806213	0.00520168	0.0123385
0.279009	0.793771	0.00529435	0.0124966
0.282995	0.804387	0.00524222	0.0126561
0.287069	0.801668	0.0052789	0.0128167
0.291079	0.804102	0.0053374	0.0129787
0.295075	0.80294	0.00540854	0.0131345
0.299035	0.815	0.00539438	0.0132957
0.303023	0.807464	0.00549517	0.0134543
0.307025	0.803573	0.00528982	0.0136161
0.311034	0.810517	0.00559543	0.0137763
0.315032	0.803242	0.00528261	0.0139369
0.319184	0.807732	0.00541932	0.0141056
0.323228	0.801875	0.00540006	0.0142678
0.327309	0.810803	0.00544483	0.0144361
0.331293	0.80538	0.00555248	0.0145949
0.335315	0.807239	0.00540661	0.0147603
0.339301	0.802853	0.00562204	0.0149209
0.343276	0.803964	0.00543598	0.0150843
0.347264	0.800122	0.00557642	0.0152463
0.35127	0.811058	0.0054831	0.0154099
0.355247	0.801185	0.00557967	0.0155726
0.359299	0.811109	0.00543613	0.0157372
0.363388	0.805802	0.00550207	0.0159052
0.367451	0.801039	0.00550036	0.0160714
0.371487	0.799678	0.00548485	0.0162377
0.375505	0.80244	0.00560406	0.0164024
0.37946	0.809866	0.00558566	0.0165654
0.383475	0.791773	0.00554772	0.0167297
0.387425	0.808518	0.00566566	0.0168933
0.391391	0.813521	0.00564201	0.0170559
0.395461	0.805186	0.00549477	0.017223
0.399545	0.798484	0.00555323	0.0173916
0.403583	0.798604	0.00552883	0.0175586
0.407614	0.801901	0.00558917	0.0177254
0.411601	0.802672	0.00561762	0.0178901
0.415612	0.792713	0.00557267	0.018056
0.41958	0.798327	0.00562836	0.0182202
0.423657	0.803626	0.00551773	0.0183882
0.427678	0.806373	0.00570586	0.0185544
0.431723	0.800117	0.005503	0.0187231
0.435758	0.804808	0.00575668	0.0188899
0.439579	0.8114	0.00622114	0.0190516
0.443713	0.804059	0.00671431	0.019226
0.447747	0.798244	0.00742748	0.0193951
0.451744	0.80836	0.00781568	0.0195638
0.455766	0.792342	0.00851622	0.0197312
0.459723	0.790271	0.00901597	0.0198979
0.463839	0.809739	0.00975367	0.0200699
0.467785	0.810785	0.0114476	0.020235
0.471712	0.808876	0.0118169	0.0203998
0.475957	0.787997	0.0135068	0.0205772
0.479793	0.777498	0.0174321	0.0207381
0.483568	0.794263	0.0194373	0.0208962
0.487447	0.776889	0.0351698	0.0210584
