GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 26 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.1695	0.0411695	0.00866904
0.182735	1.13075	0.0401311	0.00882223
0.186769	1.12089	0.03961	0.0089738
0.190784	1.0142	0.0371449	0.00912053
0.194787	0.966128	0.0366274	0.00927262
0.198772	1.00595	0.0364385	0.00942301
0.20282	0.945887	0.0351547	0.00957776
0.206853	0.884832	0.0336799	0.00972919
0.210813	0.896125	0.0344871	0.00988361
0.21482	0.876522	0.0327189	0.0100343
0.21886	0.867341	0.0329101	0.0101942
0.222851	0.80262	0.0314102	0.0103448
0.226819	0.821666	0.0314731	0.0104997
0.230869	0.807964	0.0306448	0.0106584
0.234838	0.89826	0.0327001	0.0108112
0.238828	0.803593	0.0302429	0.0109696
0.242824	0.832962	0.0306935	0.0111232
0.246887	0.826911	0.0341222	0.0112582
0.250941	0.730863	0.0325064	0.0114032
0.255005	0.874781	0.0367425	0.0115584
0.259014	0.762078	0.0342506	0.0117162
0.263086	0.89364	0.0374774	0.0118725
0.267143	0.819299	0.0358366	0.0120328
0.271198	0.841853	0.0374914	0.01219
0.275177	0.826447	0.0365747	0.0123468
0.279195	0.857271	0.0381412	0.0125049
0.283184	0.807952	0.036481	0.0126646
0.28726	0.807352	0.0367656	0.0128252
0.291273	0.835249	0.0377551	0.0129874
0.295272	0.856895	0.0387707	0.0131432
0.299234	0.732756	0.0355706	0.0133046
0.303225	0.710382	0.0359188	0.0134633
0.307229	0.815302	0.0370269	0.0136251
0.311242	0.811146	0.0388689	0.0137855
0.315242	0.785719	0.0362771	0.0139462
0.319397	0.710192	0.0354035	0.014115
0.323444	0.782946	0.0371061	0.0142773
0.327527	0.761768	0.0366946	0.0144457
0.331514	0.841441	0.0393935	0.0146046
0.335539	0.699813	0.0350667	0.0147701
0.339528	0.827113	0.0396441	0.0149308
0.343505	0.850582	0.038803	0.0150944
0.347495	0.857443	0.040036	0.0152565
0.351504	0.753225	0.0367829	0.0154202
0.355484	0.772911	0.0381159	0.0155829
0.359539	0.794654	0.0373623	0.0157477
0.363631	0.788601	0.0378832	0.0159158
0.367697	0.803522	0.0382819	0.0160822
0.371735	0.762133	0.0372516	0.0162485
0.375756	0.785002	0.0385689	0.0164134
0.379713	0.835108	0.0393702	0.0165764
0.383731	0.814262	0.0391064	0.0167409
0.387684	0.859154	0.0405462	0.0169045
0.391652	0.813514	0.0392125	0.0170673
0.395725	0.818152	0.0384996	0.0172345
0.399812	0.811126	0.0388938	0.0174033
0.403852	0.774359	0.0378747	0.0175704
0.407886	0.821072	0.0392983	0.0177373
0.411876	0.778903	0.0384878	0.017902
0.415889	0.793898	0.0387395	0.0180681
0.41986	0.810268	0.0394618	0.0182323
0.42394	0.822514	0.0388201	0.0184004
0.427963	0.772125	0.0388254	0.0185668
0.432011	0.756264	0.0372663	0.0187356
0.436049	0.788909	0.0396621	0.0189025
0.439873	0.776116	0.0423645	0.0190643
0.444009	0.764958	0.0456071	0.0192389
0.448046	0.74875	0.0501084	0.019408
0.452045	0.741432	0.0521423	0.0195768
0.45607	0.788526	0.0590732	0.0197443
0.46003	0.885801	0.0662729	0.0199112
0.464148	0.844862	0.0692559	0.0200833
0.468097	0.904958	0.0839676	0.0202485
0.472026	0.806064	0.0819789	0.0204134
0.476275	0.819041	0.0956415	0.020591
0.480114	0.800877	0.123579	0.0207519
0.48389	0.673457	0.125312	0.0209102
0.487773	1.06036	0.283281	0.0210725
