GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:31:45     End: 18-Oct-11   06:31:55   
  
Foreground:  44767 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 15 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174648	1.15067	0.00603325	0.00851884
0.178646	1.10054	0.00581755	0.00866428
0.182635	1.05827	0.0056453	0.00881738
0.186667	1.01177	0.00546696	0.00896887
0.190679	0.974956	0.0052859	0.00911552
0.19468	0.95512	0.00527559	0.00926753
0.198663	0.917668	0.00504378	0.00941783
0.202708	0.900993	0.00496924	0.00957249
0.206739	0.889205	0.0048842	0.00972384
0.210697	0.87147	0.0049199	0.00987818
0.214702	0.865187	0.00469788	0.0100288
0.218739	0.862369	0.00473866	0.0101886
0.222728	0.845621	0.00465353	0.0103391
0.226695	0.836622	0.00458326	0.010494
0.230742	0.835324	0.00449546	0.0106526
0.234709	0.825469	0.00453205	0.0108052
0.238697	0.821349	0.00441721	0.0109635
0.24269	0.820139	0.00439371	0.0111171
0.246752	0.818481	0.00489666	0.011252
0.250804	0.822855	0.00496244	0.0113969
0.254865	0.815738	0.00512333	0.0115521
0.258872	0.821408	0.00512418	0.0117097
0.262941	0.817006	0.00517794	0.011866
0.266996	0.814768	0.00515107	0.0120262
0.271049	0.815714	0.00532307	0.0121833
0.275026	0.812387	0.00522862	0.01234
0.279042	0.80273	0.00532987	0.0124981
0.283028	0.812491	0.00527465	0.0126576
0.287102	0.804482	0.00529503	0.0128182
0.291113	0.807373	0.00535463	0.0129803
0.29511	0.807558	0.00543111	0.013136
0.29907	0.803628	0.00536391	0.0132973
0.303058	0.815714	0.00553113	0.0134559
0.307061	0.812402	0.00532634	0.0136177
0.311071	0.804886	0.00558371	0.0137779
0.315069	0.795892	0.00526597	0.0139385
0.319222	0.796389	0.00538979	0.0141073
0.323267	0.805832	0.00542098	0.0142695
0.327347	0.811889	0.00545528	0.0144378
0.331332	0.81309	0.00558667	0.0145966
0.335355	0.802778	0.00539828	0.014762
0.339341	0.805187	0.00563721	0.0149226
0.343316	0.803087	0.00544001	0.0150861
0.347305	0.803136	0.00559353	0.0152481
0.351311	0.799821	0.00545213	0.0154117
0.355289	0.796794	0.00557093	0.0155744
0.359342	0.797445	0.00539713	0.015739
0.363431	0.791999	0.00546128	0.015907
0.367495	0.794671	0.00548555	0.0160733
0.37153	0.79831	0.00548691	0.0162396
0.375549	0.802884	0.00561259	0.0164044
0.379505	0.81355	0.00560437	0.0165673
0.38352	0.802161	0.00559034	0.0167317
0.387471	0.804535	0.00565789	0.0168952
0.391437	0.802587	0.00561086	0.0170579
0.395507	0.808467	0.0055119	0.017225
0.399592	0.80145	0.00557159	0.0173937
0.403631	0.800459	0.00554237	0.0175607
0.407662	0.815563	0.00564398	0.0177275
0.41165	0.798115	0.00560841	0.0178922
0.415661	0.786805	0.00555743	0.0180582
0.419629	0.800549	0.00564483	0.0182223
0.423707	0.803531	0.00552368	0.0183903
0.427728	0.796357	0.00567924	0.0185566
0.431774	0.803964	0.0055236	0.0187253
0.435809	0.810735	0.0057848	0.0188921
0.439631	0.792303	0.00615424	0.0190539
0.443765	0.797832	0.00669674	0.0192283
0.4478	0.791865	0.0074068	0.0193974
0.451797	0.785195	0.00771435	0.0195661
0.45582	0.797236	0.00855218	0.0197335
0.459777	0.781649	0.00897478	0.0199002
0.463893	0.793445	0.00966974	0.0200723
0.46784	0.792602	0.0113372	0.0202374
0.471767	0.798934	0.0117593	0.0204022
0.476013	0.801713	0.0136421	0.0205797
0.47985	0.787364	0.0175467	0.0207405
0.483625	0.812261	0.0196922	0.0208987
0.487505	0.812074	0.0359842	0.0210609
