GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:34:59     End: 18-Oct-11   06:35:09   
  
Foreground:  44786 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 34 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174628	1.13214	0.00597753	0.00851783
0.178625	1.09767	0.00580372	0.00866326
0.182614	1.03641	0.00558012	0.00881634
0.186645	1.00178	0.00543443	0.00896781
0.190657	0.968883	0.00526342	0.00911444
0.194657	0.938888	0.00522527	0.00926644
0.19864	0.922537	0.00505233	0.00941672
0.202684	0.908779	0.00498474	0.00957137
0.206715	0.890493	0.00488324	0.0097227
0.210672	0.875318	0.0049262	0.00987701
0.214677	0.858321	0.00467472	0.0100276
0.218714	0.854351	0.00471146	0.0101874
0.222702	0.838168	0.00462819	0.0103379
0.226668	0.829881	0.0045606	0.0104927
0.230715	0.833029	0.00448448	0.0106513
0.234682	0.828246	0.0045354	0.010804
0.238669	0.81847	0.00440522	0.0109622
0.242662	0.817199	0.00438147	0.0111158
0.246723	0.819454	0.00489359	0.0112507
0.250774	0.808723	0.00491495	0.0113956
0.254835	0.820398	0.00513287	0.0115507
0.258841	0.812321	0.00509042	0.0117084
0.26291	0.816817	0.00517199	0.0118646
0.266965	0.809687	0.00512945	0.0120247
0.271017	0.814417	0.00531271	0.0121819
0.274993	0.820164	0.00524891	0.0123385
0.279009	0.80495	0.00533207	0.0124966
0.282995	0.800766	0.00523154	0.0126561
0.287069	0.809172	0.00530409	0.0128167
0.291079	0.798912	0.00532055	0.0129787
0.295075	0.802921	0.00541054	0.0131345
0.299035	0.80107	0.00534952	0.0132957
0.303023	0.808639	0.00550026	0.0134543
0.307025	0.806681	0.00530218	0.0136161
0.311034	0.8044	0.00557654	0.0137763
0.315032	0.79118	0.00524377	0.0139369
0.319184	0.80732	0.00542083	0.0141056
0.323228	0.800552	0.0053982	0.0142678
0.327309	0.803012	0.00541996	0.0144361
0.331293	0.798154	0.00552912	0.0145949
0.335315	0.805743	0.00540255	0.0147603
0.339301	0.811027	0.00565037	0.0149209
0.343276	0.810352	0.00545918	0.0150843
0.347264	0.799226	0.00557448	0.0152463
0.35127	0.80521	0.00546488	0.0154099
0.355247	0.805443	0.00559582	0.0155726
0.359299	0.809518	0.00543266	0.0157372
0.363388	0.789929	0.00544835	0.0159052
0.367451	0.801678	0.00550418	0.0160714
0.371487	0.797	0.00547723	0.0162377
0.375505	0.801292	0.00560034	0.0164024
0.37946	0.80022	0.00555306	0.0165654
0.383475	0.799144	0.00557488	0.0167297
0.387425	0.809093	0.00566824	0.0168933
0.391391	0.804526	0.00561091	0.0170559
0.395461	0.812724	0.00552172	0.017223
0.399545	0.805595	0.00557872	0.0173916
0.403583	0.803954	0.00554909	0.0175586
0.407614	0.80176	0.00559004	0.0177254
0.411601	0.815532	0.0056641	0.0178901
0.415612	0.796813	0.00558816	0.018056
0.41958	0.816523	0.00569447	0.0182202
0.423657	0.807145	0.00553087	0.0183882
0.427678	0.800869	0.0056899	0.0185544
0.431723	0.794065	0.00548286	0.0187231
0.435758	0.793286	0.00571682	0.0188899
0.439579	0.804857	0.00619718	0.0190516
0.443713	0.807219	0.00672912	0.019226
0.447747	0.817156	0.00751635	0.0193951
0.451744	0.792928	0.00774133	0.0195638
0.455766	0.793109	0.0085222	0.0197312
0.459723	0.802878	0.00908486	0.0198979
0.463839	0.789962	0.00963615	0.0200699
0.467785	0.779996	0.0112302	0.020235
0.471712	0.783693	0.011636	0.0203998
0.475957	0.817434	0.013758	0.0205772
0.479793	0.795385	0.0176339	0.0207381
0.483568	0.773797	0.0191902	0.0208962
0.487447	0.811441	0.0359398	0.0210584
