GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 11 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174744	1.05645	0.0398624	0.00852352
0.178744	1.01235	0.0385444	0.00866904
0.182735	1.01749	0.0382253	0.00882223
0.186769	1.01389	0.0378041	0.0089738
0.190784	1.02599	0.03747	0.00912053
0.194787	1.01432	0.0375965	0.00927262
0.198772	0.97516	0.0360281	0.00942301
0.20282	0.926292	0.0349251	0.00957776
0.206853	0.917258	0.0344342	0.00972919
0.210813	0.936897	0.0353737	0.00988361
0.21482	0.958755	0.0342907	0.0100343
0.21886	0.848932	0.032651	0.0101942
0.222851	0.943521	0.0340913	0.0103448
0.226819	0.87597	0.0325606	0.0104997
0.230869	0.840931	0.0313718	0.0106584
0.234838	0.857963	0.032102	0.0108112
0.238828	0.858671	0.0313853	0.0109696
0.242824	0.839798	0.0309178	0.0111232
0.246887	0.820933	0.034099	0.0112582
0.250941	0.859938	0.0352988	0.0114032
0.255005	0.777688	0.0348345	0.0115584
0.259014	0.829232	0.0358067	0.0117162
0.263086	0.80899	0.0358534	0.0118725
0.267143	0.811044	0.0357416	0.0120328
0.271198	0.851237	0.0378251	0.01219
0.275177	0.868122	0.0375765	0.0123468
0.279195	0.819737	0.0375076	0.0125049
0.283184	0.835907	0.0372105	0.0126646
0.28726	0.839507	0.0376384	0.0128252
0.291273	0.86619	0.0385943	0.0129874
0.295272	0.793158	0.0374727	0.0131432
0.299234	0.726701	0.0355649	0.0133046
0.303225	0.806674	0.0382776	0.0134633
0.307229	0.845401	0.0378052	0.0136251
0.311242	0.779286	0.0382586	0.0137855
0.315242	0.820089	0.0372226	0.0139462
0.319397	0.818749	0.038034	0.014115
0.323444	0.745174	0.0363374	0.0142773
0.327527	0.739644	0.0363357	0.0144457
0.331514	0.85681	0.039885	0.0146046
0.335539	0.792587	0.0373484	0.0147701
0.339528	0.78144	0.0387015	0.0149308
0.343505	0.770863	0.0371746	0.0150944
0.347495	0.791449	0.0387014	0.0152565
0.351504	0.716275	0.0360114	0.0154202
0.355484	0.74221	0.0375095	0.0155829
0.359539	0.787552	0.0373866	0.0157477
0.363631	0.787726	0.0379618	0.0159158
0.367697	0.799348	0.0383338	0.0160822
0.371735	0.805873	0.0384275	0.0162485
0.375756	0.821311	0.0394996	0.0164134
0.379713	0.780225	0.0382407	0.0165764
0.383731	0.752646	0.0377769	0.0167409
0.387684	0.792056	0.0391423	0.0169045
0.391652	0.783347	0.03865	0.0170673
0.395725	0.771378	0.0375495	0.0172345
0.399812	0.724404	0.0369919	0.0174033
0.403852	0.795765	0.0385422	0.0175704
0.407886	0.817881	0.0393619	0.0177373
0.411876	0.825051	0.0397497	0.017902
0.415889	0.842938	0.0400836	0.0180681
0.41986	0.755648	0.0382669	0.0182323
0.42394	0.774297	0.0378492	0.0184004
0.427963	0.755781	0.0386225	0.0185668
0.432011	0.787463	0.0381059	0.0187356
0.436049	0.814761	0.040444	0.0189025
0.439873	0.825291	0.0438171	0.0190643
0.444009	0.777693	0.0461069	0.0192389
0.448046	0.895591	0.0548836	0.019408
0.452045	0.788591	0.053871	0.0195768
0.45607	0.764798	0.0584311	0.0197443
0.46003	0.765288	0.0619051	0.0199112
0.464148	0.845629	0.0695347	0.0200833
0.468097	0.7745	0.0781052	0.0202485
0.472026	0.86449	0.0852747	0.0204134
0.476275	0.679941	0.08814	0.020591
0.480114	1.07662	0.142653	0.0207519
0.48389	0.740295	0.131146	0.0209102
0.487773	0.482534	0.196017	0.0210725
