GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 91 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.13388	0.0408405	0.00866904
0.182735	1.09351	0.0397265	0.00882223
0.186769	1.05777	0.0387645	0.0089738
0.190784	0.99175	0.0369815	0.00912053
0.194787	0.984845	0.0372114	0.00927262
0.198772	0.924854	0.03523	0.00942301
0.20282	0.951033	0.0354529	0.00957776
0.206853	0.907611	0.0343547	0.00972919
0.210813	0.88276	0.0344675	0.00988361
0.21482	0.904117	0.0334117	0.0100343
0.21886	0.90574	0.0338223	0.0101942
0.222851	0.793038	0.0314497	0.0103448
0.226819	0.85195	0.0322201	0.0104997
0.230869	0.84538	0.0315129	0.0106584
0.234838	0.80283	0.0312051	0.0108112
0.238828	0.874584	0.0317705	0.0109696
0.242824	0.83345	0.0309242	0.0111232
0.246887	0.837169	0.0345274	0.0112582
0.250941	0.798362	0.0341361	0.0114032
0.255005	0.813483	0.0357202	0.0115584
0.259014	0.822119	0.0357609	0.0117162
0.263086	0.770297	0.0351393	0.0118725
0.267143	0.847662	0.0366452	0.0120328
0.271198	0.776047	0.036269	0.01219
0.275177	0.826895	0.0367926	0.0123468
0.279195	0.821503	0.0376205	0.0125049
0.283184	0.796033	0.0364456	0.0126646
0.28726	0.849192	0.0379494	0.0128252
0.291273	0.741561	0.0359143	0.0129874
0.295272	0.753105	0.0366909	0.0131432
0.299234	0.833769	0.0382121	0.0133046
0.303225	0.761368	0.0373506	0.0134633
0.307229	0.836137	0.0377207	0.0136251
0.311242	0.775517	0.0383371	0.0137855
0.315242	0.793121	0.036712	0.0139462
0.319397	0.785828	0.0374308	0.014115
0.323444	0.802467	0.0377992	0.0142773
0.327527	0.792442	0.0376329	0.0144457
0.331514	0.827864	0.0393403	0.0146046
0.335539	0.844922	0.0386652	0.0147701
0.339528	0.792257	0.0390392	0.0149308
0.343505	0.883696	0.0397624	0.0150944
0.347495	0.757076	0.0379742	0.0152565
0.351504	0.83068	0.0387889	0.0154202
0.355484	0.882042	0.0408845	0.0155829
0.359539	0.774792	0.0371923	0.0157477
0.363631	0.851134	0.0394871	0.0159158
0.367697	0.8118	0.0387004	0.0160822
0.371735	0.798793	0.0383435	0.0162485
0.375756	0.782887	0.0387275	0.0164134
0.379713	0.777736	0.0382906	0.0165764
0.383731	0.798281	0.0389532	0.0167409
0.387684	0.71833	0.0374535	0.0169045
0.391652	0.820472	0.0396615	0.0170673
0.395725	0.828276	0.038915	0.0172345
0.399812	0.854432	0.0401706	0.0174033
0.403852	0.88119	0.0406304	0.0175704
0.407886	0.776995	0.0385103	0.0177373
0.411876	0.750472	0.0380884	0.017902
0.415889	0.822781	0.0397035	0.0180681
0.41986	0.830949	0.0401663	0.0182323
0.42394	0.792401	0.0383627	0.0184004
0.427963	0.786762	0.0394852	0.0185668
0.432011	0.777638	0.0380186	0.0187356
0.436049	0.850685	0.0413653	0.0189025
0.439873	0.8078	0.0434901	0.0190643
0.444009	0.86842	0.0488078	0.0192389
0.448046	0.798489	0.0520314	0.019408
0.452045	0.751805	0.0528371	0.0195768
0.45607	0.744796	0.057911	0.0197443
0.46003	0.80082	0.0635195	0.0199112
0.464148	0.724957	0.0648261	0.0200833
0.468097	0.798342	0.0796709	0.0202485
0.472026	0.778786	0.0812566	0.0204134
0.476275	0.648124	0.0862007	0.020591
0.480114	0.66071	0.113181	0.0207519
0.48389	0.852681	0.140477	0.0209102
0.487773	0.712402	0.236749	0.0210725
