GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 121 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.07231	0.0391688	0.00866904
0.182735	1.09536	0.0391916	0.00882223
0.186769	0.986887	0.0369256	0.0089738
0.190784	0.901139	0.0348389	0.00912053
0.194787	0.913157	0.0353549	0.00927262
0.198772	0.981235	0.0357264	0.00942301
0.20282	0.895888	0.0339986	0.00957776
0.206853	0.825327	0.0323339	0.00972919
0.210813	0.866292	0.033706	0.00988361
0.21482	0.876518	0.0324492	0.0100343
0.21886	0.875311	0.0327905	0.0101942
0.222851	0.884835	0.0326656	0.0103448
0.226819	0.834425	0.0314604	0.0104997
0.230869	0.839207	0.0309548	0.0106584
0.234838	0.814238	0.0309737	0.0108112
0.238828	0.766577	0.0294066	0.0109696
0.242824	0.812265	0.0300959	0.0111232
0.246887	0.783241	0.0329627	0.0112582
0.250941	0.830848	0.0343095	0.0114032
0.255005	0.811733	0.0351523	0.0115584
0.259014	0.821002	0.0352572	0.0117162
0.263086	0.793607	0.0351359	0.0118725
0.267143	0.764421	0.0343898	0.0120328
0.271198	0.797047	0.0362427	0.01219
0.275177	0.783526	0.03536	0.0123468
0.279195	0.785523	0.036285	0.0125049
0.283184	0.756717	0.0350919	0.0126646
0.28726	0.800784	0.0363397	0.0128252
0.291273	0.819448	0.0371382	0.0129874
0.295272	0.806693	0.0374127	0.0131432
0.299234	0.700051	0.0345544	0.0133046
0.303225	0.784799	0.0373194	0.0134633
0.307229	0.759731	0.035489	0.0136251
0.311242	0.792357	0.0381238	0.0137855
0.315242	0.816913	0.0366686	0.0139462
0.319397	0.732324	0.0356246	0.014115
0.323444	0.792663	0.0370178	0.0142773
0.327527	0.728487	0.0356538	0.0144457
0.331514	0.753699	0.0370913	0.0146046
0.335539	0.79696	0.0370226	0.0147701
0.339528	0.77597	0.0381441	0.0149308
0.343505	0.775445	0.0368384	0.0150944
0.347495	0.748276	0.0372529	0.0152565
0.351504	0.849446	0.038671	0.0154202
0.355484	0.754422	0.0373696	0.0155829
0.359539	0.759085	0.0363178	0.0157477
0.363631	0.778062	0.0373199	0.0159158
0.367697	0.795926	0.0378174	0.0160822
0.371735	0.82043	0.0383055	0.0162485
0.375756	0.816923	0.0389677	0.0164134
0.379713	0.830169	0.0389497	0.0165764
0.383731	0.782679	0.0380587	0.0167409
0.387684	0.80223	0.0389351	0.0169045
0.391652	0.795855	0.0384782	0.0170673
0.395725	0.781463	0.0373794	0.0172345
0.399812	0.788464	0.0380558	0.0174033
0.403852	0.780961	0.0377324	0.0175704
0.407886	0.776997	0.0379594	0.0177373
0.411876	0.808145	0.0388867	0.017902
0.415889	0.802264	0.0386712	0.0180681
0.41986	0.780275	0.0384399	0.0182323
0.42394	0.747469	0.0367566	0.0184004
0.427963	0.735859	0.0376981	0.0185668
0.432011	0.740934	0.0365845	0.0187356
0.436049	0.815709	0.0399967	0.0189025
0.439873	0.729871	0.0407906	0.0190643
0.444009	0.787898	0.0458845	0.0192389
0.448046	0.726256	0.049077	0.019408
0.452045	0.732937	0.0514548	0.0195768
0.45607	0.851588	0.0608528	0.0197443
0.46003	0.687669	0.0582007	0.0199112
0.464148	0.772866	0.0658684	0.0200833
0.468097	0.845773	0.0806119	0.0202485
0.472026	0.794983	0.0809012	0.0204134
0.476275	0.773228	0.0922496	0.020591
0.480114	0.729671	0.116943	0.0207519
0.48389	0.765694	0.13174	0.0209102
0.487773	0.614665	0.216974	0.0210725
