GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 41 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.16138	0.0409395	0.00866904
0.182735	1.10534	0.0395618	0.00882223
0.186769	1.077	0.0387227	0.0089738
0.190784	1.03748	0.0374829	0.00912053
0.194787	0.972542	0.0366663	0.00927262
0.198772	0.97676	0.0358115	0.00942301
0.20282	0.950335	0.0351782	0.00957776
0.206853	0.943702	0.0346978	0.00972919
0.210813	0.88773	0.0342222	0.00988361
0.21482	0.906237	0.0331537	0.0100343
0.21886	0.852815	0.0325302	0.0101942
0.222851	0.794769	0.0311576	0.0103448
0.226819	0.896053	0.0327422	0.0104997
0.230869	0.883326	0.0319078	0.0106584
0.234838	0.883118	0.0323669	0.0108112
0.238828	0.818258	0.0304753	0.0109696
0.242824	0.796834	0.0299617	0.0111232
0.246887	0.846061	0.0343982	0.0112582
0.250941	0.79477	0.0337362	0.0114032
0.255005	0.762866	0.034293	0.0115584
0.259014	0.851867	0.0360123	0.0117162
0.263086	0.810083	0.0356437	0.0118725
0.267143	0.739974	0.0340351	0.0120328
0.271198	0.844123	0.0373844	0.01219
0.275177	0.864298	0.0372877	0.0123468
0.279195	0.841531	0.0377468	0.0125049
0.283184	0.745822	0.0350252	0.0126646
0.28726	0.828387	0.0371581	0.0128252
0.291273	0.802961	0.0369483	0.0129874
0.295272	0.825757	0.0379565	0.0131432
0.299234	0.794634	0.0368539	0.0133046
0.303225	0.773649	0.0373183	0.0134633
0.307229	0.814937	0.0369432	0.0136251
0.311242	0.813238	0.0388423	0.0137855
0.315242	0.733177	0.0350678	0.0139462
0.319397	0.848895	0.0384756	0.014115
0.323444	0.803766	0.0375161	0.0142773
0.327527	0.793169	0.0373609	0.0144457
0.331514	0.804732	0.0384452	0.0146046
0.335539	0.787716	0.0370548	0.0147701
0.339528	0.823007	0.0394106	0.0149308
0.343505	0.761342	0.0366932	0.0150944
0.347495	0.752059	0.0375607	0.0152565
0.351504	0.868275	0.0392338	0.0154202
0.355484	0.80362	0.0387143	0.0155829
0.359539	0.828055	0.0381064	0.0157477
0.363631	0.798482	0.0379776	0.0159158
0.367697	0.853147	0.0393027	0.0160822
0.371735	0.799652	0.0380242	0.0162485
0.375756	0.838526	0.0397096	0.0164134
0.379713	0.761267	0.0375991	0.0165764
0.383731	0.782883	0.0382753	0.0167409
0.387684	0.735076	0.0375089	0.0169045
0.391652	0.803914	0.0389348	0.0170673
0.395725	0.752587	0.0368748	0.0172345
0.399812	0.869627	0.0401696	0.0174033
0.403852	0.785864	0.0380831	0.0175704
0.407886	0.811689	0.0389516	0.0177373
0.411876	0.806625	0.0390249	0.017902
0.415889	0.767692	0.0380583	0.0180681
0.41986	0.833146	0.039804	0.0182323
0.42394	0.809033	0.0383999	0.0184004
0.427963	0.756405	0.03838	0.0185668
0.432011	0.775567	0.0375981	0.0187356
0.436049	0.819869	0.0402793	0.0189025
0.439873	0.784855	0.0424753	0.0190643
0.444009	0.774468	0.045705	0.0192389
0.448046	0.763319	0.0504319	0.019408
0.452045	0.726013	0.0514518	0.0195768
0.45607	0.78825	0.0589055	0.0197443
0.46003	0.834268	0.064243	0.0199112
0.464148	0.859108	0.069734	0.0200833
0.468097	0.800148	0.0787885	0.0202485
0.472026	0.773013	0.080285	0.0204134
0.476275	0.731844	0.0905129	0.020591
0.480114	0.734045	0.11758	0.0207519
0.48389	0.734916	0.130231	0.0209102
0.487773	0.700255	0.232963	0.0210725
