GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 16 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.05819	0.0394657	0.00866904
0.182735	1.15494	0.0407719	0.00882223
0.186769	1.06764	0.0388954	0.0089738
0.190784	1.09301	0.0387934	0.00912053
0.194787	1.03309	0.0380523	0.00927262
0.198772	0.996729	0.0364969	0.00942301
0.20282	0.952399	0.0355023	0.00957776
0.206853	0.917576	0.0345128	0.00972919
0.210813	0.908549	0.0349233	0.00988361
0.21482	0.912736	0.03357	0.0100343
0.21886	0.920477	0.034088	0.0101942
0.222851	0.878495	0.0330279	0.0103448
0.226819	0.917102	0.0333795	0.0104997
0.230869	0.860418	0.0317863	0.0106584
0.234838	0.889367	0.0327727	0.0108112
0.238828	0.844909	0.0312117	0.0109696
0.242824	0.801197	0.0302975	0.0111232
0.246887	0.836249	0.0345175	0.0112582
0.250941	0.799781	0.0341678	0.0114032
0.255005	0.841012	0.0362774	0.0115584
0.259014	0.850381	0.0363452	0.0117162
0.263086	0.864	0.0371063	0.0118725
0.267143	0.76902	0.0349453	0.0120328
0.271198	0.835127	0.0375486	0.01219
0.275177	0.859957	0.037498	0.0123468
0.279195	0.819869	0.0375861	0.0125049
0.283184	0.851976	0.0376573	0.0126646
0.28726	0.820287	0.0373324	0.0128252
0.291273	0.834586	0.037977	0.0129874
0.295272	0.79752	0.0376757	0.0131432
0.299234	0.799669	0.0372976	0.0133046
0.303225	0.762645	0.0373705	0.0134633
0.307229	0.779246	0.0364714	0.0136251
0.311242	0.841389	0.0397994	0.0137855
0.315242	0.807178	0.0370472	0.0139462
0.319397	0.839255	0.0386067	0.014115
0.323444	0.753094	0.0366275	0.0142773
0.327527	0.841056	0.0387401	0.0144457
0.331514	0.795883	0.0386093	0.0146046
0.335539	0.787814	0.0373619	0.0147701
0.339528	0.817101	0.0396433	0.0149308
0.343505	0.768165	0.037205	0.0150944
0.347495	0.832928	0.0397827	0.0152565
0.351504	0.776641	0.0375492	0.0154202
0.355484	0.777005	0.0384804	0.0155829
0.359539	0.764575	0.0369557	0.0157477
0.363631	0.846085	0.0394203	0.0159158
0.367697	0.789879	0.0382192	0.0160822
0.371735	0.781899	0.0379708	0.0162485
0.375756	0.793708	0.0390216	0.0164134
0.379713	0.788849	0.0385588	0.0165764
0.383731	0.772054	0.0383605	0.0167409
0.387684	0.826878	0.0400379	0.0169045
0.391652	0.794254	0.0389904	0.0170673
0.395725	0.836523	0.0391305	0.0172345
0.399812	0.773814	0.0382838	0.0174033
0.403852	0.778545	0.0382377	0.0175704
0.407886	0.812995	0.0393449	0.0177373
0.411876	0.768685	0.0385202	0.017902
0.415889	0.849302	0.0403751	0.0180681
0.41986	0.79436	0.039323	0.0182323
0.42394	0.78903	0.0382848	0.0184004
0.427963	0.770929	0.0391311	0.0185668
0.432011	0.799646	0.0385072	0.0187356
0.436049	0.788191	0.0399067	0.0189025
0.439873	0.78521	0.0428382	0.0190643
0.444009	0.772371	0.0461015	0.0192389
0.448046	0.85354	0.0537217	0.019408
0.452045	0.729664	0.0520601	0.0195768
0.45607	0.75368	0.0582478	0.0197443
0.46003	0.796955	0.0634065	0.0199112
0.464148	0.847542	0.0698971	0.0200833
0.468097	0.81205	0.0802507	0.0202485
0.472026	0.704101	0.0773514	0.0204134
0.476275	0.736509	0.0917053	0.020591
0.480114	0.764076	0.120802	0.0207519
0.48389	0.611871	0.120199	0.0209102
0.487773	0.412029	0.182943	0.0210725
