GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 141 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.11238	0.0404357	0.00866904
0.182735	1.12198	0.0402106	0.00882223
0.186769	1.01507	0.0379691	0.0089738
0.190784	0.974518	0.0366939	0.00912053
0.194787	0.957287	0.0366971	0.00927262
0.198772	0.965444	0.0359565	0.00942301
0.20282	0.972309	0.0358748	0.00957776
0.206853	0.865773	0.033573	0.00972919
0.210813	0.880154	0.0344171	0.00988361
0.21482	0.863118	0.0327033	0.0100343
0.21886	0.858025	0.0329432	0.0101942
0.222851	0.837603	0.0322937	0.0103448
0.226819	0.859464	0.0323655	0.0104997
0.230869	0.794227	0.0305928	0.0106584
0.234838	0.798495	0.031109	0.0108112
0.238828	0.782395	0.0301295	0.0109696
0.242824	0.828207	0.0308359	0.0111232
0.246887	0.771285	0.0332176	0.0112582
0.250941	0.79111	0.0339831	0.0114032
0.255005	0.779666	0.0349847	0.0115584
0.259014	0.801379	0.035326	0.0117162
0.263086	0.78699	0.0354993	0.0118725
0.267143	0.86723	0.0370436	0.0120328
0.271198	0.832744	0.0375187	0.01219
0.275177	0.788931	0.0359993	0.0123468
0.279195	0.850267	0.0382275	0.0125049
0.283184	0.839628	0.0374014	0.0126646
0.28726	0.866218	0.0382956	0.0128252
0.291273	0.786542	0.0369459	0.0129874
0.295272	0.7925	0.0376039	0.0131432
0.299234	0.753786	0.0362735	0.0133046
0.303225	0.83415	0.0390085	0.0134633
0.307229	0.786468	0.036574	0.0136251
0.311242	0.758091	0.0378503	0.0137855
0.315242	0.820854	0.0373233	0.0139462
0.319397	0.853238	0.0389243	0.014115
0.323444	0.817021	0.0381074	0.0142773
0.327527	0.854147	0.0390167	0.0144457
0.331514	0.813506	0.0389721	0.0146046
0.335539	0.781795	0.0372027	0.0147701
0.339528	0.797984	0.0391778	0.0149308
0.343505	0.758993	0.0369795	0.0150944
0.347495	0.827601	0.0396634	0.0152565
0.351504	0.817213	0.0384949	0.0154202
0.355484	0.815912	0.0393679	0.0155829
0.359539	0.849227	0.0388161	0.0157477
0.363631	0.76046	0.0374667	0.0159158
0.367697	0.797122	0.0383902	0.0160822
0.371735	0.768731	0.0376422	0.0162485
0.375756	0.792431	0.038961	0.0164134
0.379713	0.87995	0.0406596	0.0165764
0.383731	0.768243	0.038265	0.0167409
0.387684	0.778747	0.0389062	0.0169045
0.391652	0.789095	0.0389208	0.0170673
0.395725	0.824085	0.0388449	0.0172345
0.399812	0.750576	0.0377348	0.0174033
0.403852	0.808564	0.0389266	0.0175704
0.407886	0.858702	0.0403952	0.0177373
0.411876	0.861787	0.040674	0.017902
0.415889	0.748172	0.03795	0.0180681
0.41986	0.830589	0.0401952	0.0182323
0.42394	0.779517	0.0380973	0.0184004
0.427963	0.857211	0.0411955	0.0185668
0.432011	0.853265	0.0397339	0.0187356
0.436049	0.804296	0.0403092	0.0189025
0.439873	0.831279	0.0440611	0.0190643
0.444009	0.798995	0.0468675	0.0192389
0.448046	0.79764	0.0519762	0.019408
0.452045	0.825269	0.0553337	0.0195768
0.45607	0.85676	0.0619385	0.0197443
0.46003	0.745271	0.0614658	0.0199112
0.464148	0.880786	0.0712104	0.0200833
0.468097	0.658266	0.0724967	0.0202485
0.472026	0.668856	0.0757545	0.0204134
0.476275	0.823708	0.0967597	0.020591
0.480114	0.916602	0.13229	0.0207519
0.48389	0.952016	0.148914	0.0209102
0.487773	1.0868	0.290129	0.0210725
