GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:39:44     End: 18-Oct-11   06:40:45   
  
Foreground:  44814 , Loaded: 44814:44822 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 3 2 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174648	1.13886	0.00283162	0.00851884
0.178646	1.08409	0.00270895	0.00866428
0.182635	1.03511	0.00260573	0.00881738
0.186667	1.00042	0.00252732	0.00896887
0.190679	0.969358	0.00244253	0.00911552
0.19468	0.945724	0.00242585	0.00926753
0.198663	0.91768	0.00232409	0.00941783
0.202708	0.900348	0.0022834	0.00957249
0.206739	0.886046	0.00223809	0.00972384
0.210697	0.870469	0.00225352	0.00987818
0.214702	0.858847	0.0021414	0.0100288
0.218739	0.852409	0.00215274	0.0101886
0.222728	0.840584	0.00211827	0.0103391
0.226695	0.835263	0.00208912	0.010494
0.230742	0.830142	0.00204247	0.0106526
0.234709	0.825848	0.00206547	0.0108052
0.238697	0.824649	0.00201548	0.0109635
0.24269	0.821406	0.00200184	0.0111171
0.246752	0.817658	0.00222805	0.011252
0.250804	0.814991	0.00224724	0.0113969
0.254865	0.820976	0.00234004	0.0115521
0.258872	0.816073	0.00232428	0.0117097
0.262941	0.816144	0.00235516	0.011866
0.266996	0.815529	0.00234393	0.0120262
0.271049	0.816838	0.00242366	0.0121833
0.275026	0.806396	0.00236686	0.01234
0.279042	0.808788	0.00243146	0.0124981
0.283028	0.804461	0.00238389	0.0126576
0.287102	0.808487	0.00241083	0.0128182
0.291113	0.802549	0.0024229	0.0129803
0.29511	0.809874	0.00247059	0.013136
0.29907	0.805728	0.00243865	0.0132973
0.303058	0.811313	0.00250509	0.0134559
0.307061	0.805192	0.00240649	0.0136177
0.311071	0.808023	0.00254087	0.0137779
0.315069	0.811387	0.00241386	0.0139385
0.319222	0.805657	0.00245941	0.0141073
0.323267	0.80643	0.00246035	0.0142695
0.327347	0.806708	0.00246763	0.0144378
0.331332	0.806456	0.00252362	0.0145966
0.335355	0.804727	0.00245022	0.014762
0.339341	0.806896	0.00255772	0.0149226
0.343316	0.800644	0.00246204	0.0150861
0.347305	0.805969	0.0025389	0.0152481
0.351311	0.801521	0.00247204	0.0154117
0.355289	0.805192	0.00253768	0.0155744
0.359342	0.802239	0.00245168	0.015739
0.363431	0.802216	0.00248828	0.015907
0.367495	0.798664	0.00248946	0.0160733
0.37153	0.799994	0.00248711	0.0162396
0.375549	0.802463	0.00254203	0.0164044
0.379505	0.803353	0.00252195	0.0165673
0.38352	0.806027	0.00253661	0.0167317
0.387471	0.80192	0.00255656	0.0168952
0.391437	0.803847	0.00253971	0.0170579
0.395507	0.807086	0.00249237	0.017225
0.399592	0.803865	0.00252222	0.0173937
0.403631	0.80184	0.00250796	0.0175607
0.407662	0.804713	0.00253569	0.0177275
0.41165	0.802685	0.00254172	0.0178922
0.415661	0.801004	0.00253397	0.0180582
0.419629	0.8035	0.00255538	0.0182223
0.423707	0.80318	0.00249486	0.0183903
0.427728	0.805385	0.00258014	0.0185566
0.431774	0.801511	0.0024901	0.0187253
0.435809	0.801121	0.00259446	0.0188921
0.439631	0.80139	0.00279285	0.0190539
0.443765	0.807761	0.00304277	0.0192283
0.4478	0.797828	0.00335106	0.0193974
0.451797	0.803647	0.00352042	0.0195661
0.45582	0.790911	0.00383633	0.0197335
0.459777	0.802602	0.00409709	0.0199002
0.463893	0.799532	0.00437083	0.0200723
0.46784	0.80046	0.0051263	0.0202374
0.471767	0.802455	0.00530305	0.0204022
0.476013	0.805866	0.00615665	0.0205797
0.47985	0.789628	0.00790297	0.0207405
0.483625	0.795407	0.00876038	0.0208987
0.487505	0.760894	0.0156198	0.0210609
