GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 46 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.1244	0.0405599	0.00866904
0.182735	1.12946	0.0402295	0.00882223
0.186769	1.06969	0.0388458	0.0089738
0.190784	1.03717	0.0376785	0.00912053
0.194787	1.0111	0.0375516	0.00927262
0.198772	1.01326	0.0367175	0.00942301
0.20282	0.899394	0.0344284	0.00957776
0.206853	0.918354	0.0344288	0.00972919
0.210813	0.95114	0.0356358	0.00988361
0.21482	0.835201	0.0320936	0.0100343
0.21886	0.932284	0.0341635	0.0101942
0.222851	0.927307	0.0338174	0.0103448
0.226819	0.856618	0.032242	0.0104997
0.230869	0.854207	0.0316065	0.0106584
0.234838	0.81441	0.031314	0.0108112
0.238828	0.790771	0.0301702	0.0109696
0.242824	0.816749	0.0304857	0.0111232
0.246887	0.882109	0.0353254	0.0112582
0.250941	0.810308	0.034283	0.0114032
0.255005	0.824492	0.0358386	0.0115584
0.259014	0.852225	0.0362689	0.0117162
0.263086	0.774545	0.0351229	0.0118725
0.267143	0.810004	0.0357642	0.0120328
0.271198	0.871054	0.038258	0.01219
0.275177	0.818776	0.0365473	0.0123468
0.279195	0.842192	0.0379508	0.0125049
0.283184	0.80799	0.0366546	0.0126646
0.28726	0.865827	0.0382113	0.0128252
0.291273	0.73921	0.0357294	0.0129874
0.295272	0.845272	0.038715	0.0131432
0.299234	0.781521	0.0367724	0.0133046
0.303225	0.756744	0.0371336	0.0134633
0.307229	0.825384	0.0373614	0.0136251
0.311242	0.791636	0.0385448	0.0137855
0.315242	0.767299	0.0360278	0.0139462
0.319397	0.832857	0.0383612	0.014115
0.323444	0.777646	0.0370937	0.0142773
0.327527	0.808109	0.0379174	0.0144457
0.331514	0.870673	0.0402221	0.0146046
0.335539	0.83221	0.0382536	0.0147701
0.339528	0.803355	0.0392168	0.0149308
0.343505	0.830721	0.0384913	0.0150944
0.347495	0.766863	0.0380942	0.0152565
0.351504	0.751166	0.0368876	0.0154202
0.355484	0.774416	0.0383145	0.0155829
0.359539	0.835448	0.0384684	0.0157477
0.363631	0.770805	0.03754	0.0159158
0.367697	0.771546	0.0376947	0.0160822
0.371735	0.819602	0.0387354	0.0162485
0.375756	0.81922	0.0394885	0.0164134
0.379713	0.75047	0.0375509	0.0165764
0.383731	0.851102	0.0400899	0.0167409
0.387684	0.84691	0.0404054	0.0169045
0.391652	0.788267	0.0387548	0.0170673
0.395725	0.803116	0.0382888	0.0172345
0.399812	0.773931	0.0382019	0.0174033
0.403852	0.796353	0.0385276	0.0175704
0.407886	0.848938	0.0400752	0.0177373
0.411876	0.776979	0.0386095	0.017902
0.415889	0.805093	0.0391783	0.0180681
0.41986	0.813933	0.039633	0.0182323
0.42394	0.751344	0.0373095	0.0184004
0.427963	0.733677	0.0380423	0.0185668
0.432011	0.725555	0.0366383	0.0187356
0.436049	0.833082	0.0409016	0.0189025
0.439873	0.836422	0.0440991	0.0190643
0.444009	0.767531	0.0458312	0.0192389
0.448046	0.896887	0.054863	0.019408
0.452045	0.836812	0.0555022	0.0195768
0.45607	0.769766	0.0586442	0.0197443
0.46003	0.783803	0.0627725	0.0199112
0.464148	0.74098	0.0652448	0.0200833
0.468097	0.784707	0.0787272	0.0202485
0.472026	0.896063	0.0867282	0.0204134
0.476275	0.904266	0.100852	0.020591
0.480114	0.80343	0.12394	0.0207519
0.48389	0.878495	0.142781	0.0209102
0.487773	1.29359	0.313626	0.0210725
