GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 51 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.16344	0.0413257	0.00866904
0.182735	1.07381	0.0393997	0.00882223
0.186769	1.08311	0.039197	0.0089738
0.190784	0.966936	0.0365634	0.00912053
0.194787	0.984927	0.0372153	0.00927262
0.198772	0.948489	0.0356678	0.00942301
0.20282	0.898447	0.0345107	0.00957776
0.206853	0.969555	0.0354355	0.00972919
0.210813	0.90819	0.034934	0.00988361
0.21482	0.900901	0.033381	0.0100343
0.21886	0.865402	0.0330587	0.0101942
0.222851	0.796123	0.0315251	0.0103448
0.226819	0.830047	0.0318465	0.0104997
0.230869	0.832903	0.031306	0.0106584
0.234838	0.911309	0.0331593	0.0108112
0.238828	0.84832	0.0313118	0.0109696
0.242824	0.87443	0.0316329	0.0111232
0.246887	0.82932	0.0343797	0.0112582
0.250941	0.798754	0.0341237	0.0114032
0.255005	0.863409	0.0367337	0.0115584
0.259014	0.811437	0.0355311	0.0117162
0.263086	0.844098	0.0366893	0.0118725
0.267143	0.772339	0.0350248	0.0120328
0.271198	0.775944	0.0362644	0.01219
0.275177	0.829417	0.0368672	0.0123468
0.279195	0.808534	0.0373391	0.0125049
0.283184	0.802411	0.0366225	0.0126646
0.28726	0.800174	0.0368756	0.0128252
0.291273	0.899267	0.039365	0.0129874
0.295272	0.83002	0.0384066	0.0131432
0.299234	0.839862	0.0381924	0.0133046
0.303225	0.849835	0.0393951	0.0134633
0.307229	0.756944	0.0359427	0.0136251
0.311242	0.853174	0.0400873	0.0137855
0.315242	0.782666	0.0364991	0.0139462
0.319397	0.798375	0.037688	0.014115
0.323444	0.83982	0.0386307	0.0142773
0.327527	0.768177	0.0371062	0.0144457
0.331514	0.765409	0.0378959	0.0146046
0.335539	0.842855	0.0386121	0.0147701
0.339528	0.83198	0.0399926	0.0149308
0.343505	0.743933	0.0366364	0.0150944
0.347495	0.836122	0.0398452	0.0152565
0.351504	0.777168	0.0375351	0.0154202
0.355484	0.774424	0.038403	0.0155829
0.359539	0.788147	0.0374507	0.0157477
0.363631	0.795697	0.0382484	0.0159158
0.367697	0.749108	0.0372595	0.0160822
0.371735	0.806306	0.0385261	0.0162485
0.375756	0.759146	0.0381608	0.0164134
0.379713	0.810013	0.0390408	0.0165764
0.383731	0.820813	0.0394918	0.0167409
0.387684	0.830783	0.040132	0.0169045
0.391652	0.761407	0.0382125	0.0170673
0.395725	0.814449	0.0386452	0.0172345
0.399812	0.724876	0.0371034	0.0174033
0.403852	0.803362	0.038809	0.0175704
0.407886	0.758588	0.0380214	0.0177373
0.411876	0.79229	0.0390744	0.017902
0.415889	0.793201	0.0390506	0.0180681
0.41986	0.851814	0.0406597	0.0182323
0.42394	0.822347	0.039045	0.0184004
0.427963	0.833683	0.0405864	0.0185668
0.432011	0.776298	0.0379164	0.0187356
0.436049	0.758835	0.039178	0.0189025
0.439873	0.732572	0.0414662	0.0190643
0.444009	0.836305	0.0479188	0.0192389
0.448046	0.782665	0.0515495	0.019408
0.452045	0.715646	0.0517004	0.0195768
0.45607	0.869233	0.0623584	0.0197443
0.46003	0.8488	0.0653098	0.0199112
0.464148	0.851872	0.0700224	0.0200833
0.468097	0.714564	0.075549	0.0202485
0.472026	0.782231	0.0816016	0.0204134
0.476275	0.932063	0.102662	0.020591
0.480114	0.692176	0.115303	0.0207519
0.48389	0.57334	0.11715	0.0209102
0.487773	0.561475	0.211331	0.0210725
