GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:36:20     End: 18-Oct-11   06:36:31   
  
Foreground:  44794 , Loaded: 44754:44813 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 2 42 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.174703	1.13976	0.00599855	0.00852151
0.178702	1.08613	0.00577414	0.008667
0.182692	1.03734	0.00558275	0.00882015
0.186725	1.01073	0.00545985	0.00897169
0.190739	0.964925	0.00525298	0.00911838
0.194741	0.94708	0.00524931	0.00927044
0.198725	0.917544	0.00503878	0.00942079
0.202772	0.89965	0.00496078	0.0095755
0.206804	0.890808	0.00488487	0.0097269
0.210763	0.876165	0.00493024	0.00988128
0.21477	0.856942	0.00467089	0.0100319
0.218808	0.858049	0.00472254	0.0101918
0.222798	0.843341	0.00464333	0.0103424
0.226766	0.84464	0.00460197	0.0104973
0.230815	0.83618	0.00449361	0.0106559
0.234783	0.828524	0.0045366	0.0108086
0.238772	0.824347	0.00442172	0.010967
0.242766	0.823703	0.00439973	0.0111206
0.246829	0.812967	0.00487613	0.0112555
0.250882	0.815508	0.00493692	0.0114005
0.254945	0.814435	0.00511504	0.0115557
0.258953	0.824604	0.00512926	0.0117134
0.263024	0.807278	0.0051421	0.0118697
0.26708	0.809999	0.00513108	0.0120299
0.271134	0.801748	0.00527213	0.0121871
0.275112	0.810072	0.00521641	0.0123439
0.27913	0.806197	0.00533819	0.012502
0.283117	0.802586	0.00523843	0.0126616
0.287192	0.813777	0.00532039	0.0128222
0.291205	0.79769	0.00531729	0.0129843
0.295202	0.810865	0.00543754	0.0131401
0.299164	0.799428	0.00534552	0.0133015
0.303154	0.811545	0.00551072	0.0134601
0.307157	0.802805	0.00528944	0.0136219
0.311169	0.802143	0.00556944	0.0137823
0.315168	0.801285	0.00527689	0.0139429
0.319322	0.801848	0.00540254	0.0141117
0.323368	0.801623	0.0054014	0.014274
0.32745	0.805721	0.00542977	0.0144423
0.331436	0.792606	0.00551189	0.0146012
0.33546	0.804827	0.00540025	0.0147667
0.339448	0.807443	0.00563939	0.0149273
0.343424	0.795183	0.00540942	0.0150908
0.347414	0.800461	0.00557954	0.0152529
0.351421	0.802786	0.00545663	0.0154165
0.355401	0.79491	0.00556076	0.0155793
0.359455	0.813819	0.00544632	0.015744
0.363545	0.800602	0.00548654	0.015912
0.36761	0.794206	0.00547956	0.0160784
0.371647	0.797016	0.00547748	0.0162447
0.375667	0.80265	0.00560647	0.0164095
0.379624	0.812065	0.00559502	0.0165725
0.38364	0.806148	0.00560066	0.0167369
0.387593	0.805359	0.0056558	0.0169006
0.39156	0.796435	0.00558448	0.0170633
0.395632	0.794461	0.00546029	0.0172304
0.399718	0.796224	0.0055479	0.0173992
0.403757	0.812206	0.00557822	0.0175662
0.40779	0.800906	0.00558774	0.0177331
0.411779	0.801943	0.00561768	0.0178978
0.415792	0.796212	0.00558609	0.0180638
0.419761	0.794388	0.00561731	0.0182281
0.42384	0.801282	0.00551065	0.0183961
0.427862	0.791943	0.00565855	0.0185625
0.431909	0.797289	0.00549482	0.0187312
0.435946	0.800708	0.00574497	0.018898
0.439769	0.797833	0.00616956	0.0190598
0.443904	0.806316	0.00672627	0.0192343
0.44794	0.790431	0.00739334	0.0194034
0.451939	0.808962	0.00782348	0.0195722
0.455963	0.792068	0.00851753	0.0197397
0.459921	0.808893	0.00912074	0.0199065
0.464039	0.799813	0.00969875	0.0200786
0.467987	0.811163	0.0114612	0.0202437
0.471915	0.788165	0.0116685	0.0204086
0.476163	0.78783	0.0135048	0.0205861
0.480001	0.797253	0.0176506	0.020747
0.483777	0.781961	0.0193013	0.0209052
0.487658	0.801566	0.0357133	0.0210675
