GRASP V.6.28    Instrument:  ILL_d22 
  
***** Sample, Backgrounds and Transmissions Data: ***** 
Subtitle:  N117 35C rh          
Start: 18-Oct-11   06:28:01     End: 18-Oct-11   06:29:24   
  
Foreground:  44753 , Loaded: 44753 
Background:  43225 , Loaded: 43225 
Cadmium: No Cadmium Subtraction 
Det: 1 : Applying Deadtime Correction per (vertical) Tube: 1/[1-tau/detector_rate], tau = 2e-006 (seconds) 
Data Normalisation: Standard Monitor (10000000) counts 
Attenuator: 0 is Out.  NO ATTENUATION  
Attenuator: 0 is In. Up-scaling data by 1 
Beam Centre1 :  Cx = 13.9339  Cy = 63.8863       Cm Translation :  Tx = 0  Ty = 0 [mm] 
Transmissions:  Ts = 0.62251 +/- 0.00067316  Te = 0.9557 +/- 0.00090528 
Transmissions Thickness Correction is:  on 
Applying standard SANS data reduction:  I_corr = 1/[Ts Te] [I_s - I_cd]  - 1/[Te] [I_bck - I_cd] 
Data: Corrected for D22 Detector Paralax 
  
***** Calibrations: ***** 
Data: Corrected for Detector Efficiency (doesn't change magnitude but contains curvature correction) 
Data: Divided by Volume 0.1 cm3 
Solid Angle Correction: 
Divide data by empty beam flux, I0, from worksheet: Trans Empty Beam 1 6 
Applying Default Instrument Mask 
Applying User Defined Mask 
Applying NanInf Mask 
Intensity units are:  cm-1 \\ \Delta\Omega  
  
***** Analysis ***** 
Averaging I vs. Q.  Bin size:  1 [Pixel(s)] 
 
 
Mod_Q   	I       	Err_I   	Sigma_Q
0.178744	1.01167	0.0385194	0.00866904
0.182735	0.951128	0.0370015	0.00882223
0.186769	0.94108	0.0365027	0.0089738
0.190784	0.973661	0.0365669	0.00912053
0.194787	0.887804	0.0353027	0.00927262
0.198772	0.931354	0.0352552	0.00942301
0.20282	0.935228	0.0351109	0.00957776
0.206853	0.912006	0.0343342	0.00972919
0.210813	0.866275	0.0340885	0.00988361
0.21482	0.917471	0.0335913	0.0100343
0.21886	0.901646	0.0336523	0.0101942
0.222851	0.868152	0.0327383	0.0103448
0.226819	0.855438	0.0322202	0.0104997
0.230869	0.781158	0.030275	0.0106584
0.234838	0.820683	0.0314385	0.0108112
0.238828	0.821584	0.0307524	0.0109696
0.242824	0.833352	0.0308221	0.0111232
0.246887	0.769158	0.0330443	0.0112582
0.250941	0.83409	0.0347672	0.0114032
0.255005	0.822648	0.0358217	0.0115584
0.259014	0.823433	0.0356899	0.0117162
0.263086	0.824158	0.0362056	0.0118725
0.267143	0.85563	0.0366906	0.0120328
0.271198	0.778672	0.036242	0.01219
0.275177	0.851933	0.0372581	0.0123468
0.279195	0.791775	0.0368891	0.0125049
0.283184	0.840252	0.0372935	0.0126646
0.28726	0.883543	0.0385832	0.0128252
0.291273	0.755033	0.0361167	0.0129874
0.295272	0.742892	0.0363689	0.0131432
0.299234	0.798587	0.037221	0.0133046
0.303225	0.809267	0.0383952	0.0134633
0.307229	0.766606	0.0360843	0.0136251
0.311242	0.850615	0.0399709	0.0137855
0.315242	0.782207	0.0364068	0.0139462
0.319397	0.806069	0.0377311	0.014115
0.323444	0.771698	0.0370173	0.0142773
0.327527	0.863745	0.0391747	0.0144457
0.331514	0.819834	0.0390562	0.0146046
0.335539	0.791079	0.0373557	0.0147701
0.339528	0.793582	0.0390165	0.0149308
0.343505	0.751931	0.036729	0.0150944
0.347495	0.8149	0.0392453	0.0152565
0.351504	0.804432	0.0381105	0.0154202
0.355484	0.849169	0.040058	0.0155829
0.359539	0.747854	0.0364953	0.0157477
0.363631	0.802326	0.0383536	0.0159158
0.367697	0.766036	0.0375608	0.0160822
0.371735	0.85512	0.0395423	0.0162485
0.375756	0.769067	0.0382861	0.0164134
0.379713	0.745525	0.0374848	0.0165764
0.383731	0.786241	0.0386004	0.0167409
0.387684	0.82563	0.0399368	0.0169045
0.391652	0.814934	0.0394037	0.0170673
0.395725	0.782981	0.0378454	0.0172345
0.399812	0.785786	0.0385075	0.0174033
0.403852	0.803779	0.0387466	0.0175704
0.407886	0.78353	0.0386059	0.0177373
0.411876	0.813044	0.0394885	0.017902
0.415889	0.854661	0.0403661	0.0180681
0.41986	0.810835	0.0396204	0.0182323
0.42394	0.841222	0.0393798	0.0184004
0.427963	0.85397	0.0409574	0.0185668
0.432011	0.766081	0.0376449	0.0187356
0.436049	0.850236	0.0413463	0.0189025
0.439873	0.818452	0.0435762	0.0190643
0.444009	0.894302	0.0493528	0.0192389
0.448046	0.78537	0.0514139	0.019408
0.452045	0.739354	0.0523568	0.0195768
0.45607	0.724227	0.0570069	0.0197443
0.46003	0.762754	0.0620752	0.0199112
0.464148	0.748417	0.0656369	0.0200833
0.468097	0.781205	0.0783942	0.0202485
0.472026	0.863907	0.0852276	0.0204134
0.476275	0.773697	0.0935201	0.020591
0.480114	0.82325	0.1255	0.0207519
0.48389	0.828366	0.138346	0.0209102
0.487773	0.930726	0.26826	0.0210725
